T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
290 001_290 39.98 5.291830E-1 7.024107E-1 8.153460E+1 3.030670E+1 4.552250E-1 6.657527E-1 1.000000E+0 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
290 002_290 39.98 5.289650E-1 6.997897E-1 8.152990E+1 3.017940E+1 4.550290E-1 6.632418E-1 1.000000E+0 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
290 003_290 39.98 5.286540E-1 6.960430E-1 8.152300E+1 2.999770E+1 4.547360E-1 6.596722E-1 1.000000E+0 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
290 004_290 39.98 5.282150E-1 6.907482E-1 8.151310E+1 2.974110E+1 4.543260E-1 6.546212E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
290 005_290 39.98 5.276050E-1 6.833838E-1 8.149880E+1 2.938490E+1 4.537600E-1 6.475882E-1 1.000000E+0 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
290 006_290 39.98 5.267760E-1 6.733588E-1 8.147830E+1 2.890110E+1 4.529980E-1 6.379972E-1 1.000000E+0 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
290 007_290 39.98 5.256800E-1 6.600897E-1 8.144970E+1 2.826270E+1 4.519430E-1 6.253594E-1 1.000000E+0 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
290 008_290 39.98 5.242750E-1 6.431288E-1 8.141040E+1 2.744960E+1 4.506150E-1 6.091595E-1 1.000000E+0 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
290 009_290 39.98 5.225370E-1 6.223106E-1 8.135840E+1 2.645610E+1 4.489360E-1 5.893081E-1 1.000000E+0 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
290 010_290 39.98 5.204590E-1 5.978373E-1 8.129220E+1 2.529400E+1 4.469040E-1 5.659836E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
290 011_290 39.98 5.179250E-1 5.702189E-1 8.123030E+1 2.398980E+1 4.445410E-1 5.396527E-1 1.000000E+0 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
290 012_290 39.98 5.150600E-1 5.400774E-1 8.115320E+1 2.257450E+1 4.418460E-1 5.109149E-1 1.000000E+0 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
290 013_290 39.98 5.118940E-1 5.079433E-1 8.105380E+1 2.107500E+1 4.387990E-1 4.802895E-1 1.000000E+0 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
290 014_290 39.98 5.082890E-1 4.741968E-1 8.094850E+1 1.951090E+1 4.353810E-1 4.481346E-1 1.000000E+0 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
290 015_290 39.98 5.042430E-1 4.391651E-1 8.083050E+1 1.789960E+1 4.315530E-1 4.147715E-1 1.000000E+0 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
290 016_290 39.98 4.998510E-1 4.032558E-1 8.067810E+1 1.626210E+1 4.272950E-1 3.805828E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
290 017_290 39.98 4.948410E-1 3.670061E-1 8.053020E+1 1.462500E+1 4.225880E-1 3.460832E-1 1.000000E+0 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
290 018_290 39.98 4.895100E-1 3.310400E-1 8.033530E+1 1.301810E+1 4.174320E-1 3.118622E-1 1.000000E+0 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
290 019_290 39.98 4.835930E-1 2.959910E-1 8.013380E+1 1.147030E+1 4.118260E-1 2.785221E-1 1.000000E+0 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
290 020_290 39.98 4.772820E-1 2.624368E-1 7.989170E+1 1.000690E+1 4.057910E-1 2.466032E-1 1.000000E+0 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
290 021_290 39.98 4.705900E-1 2.308562E-1 7.960250E+1 8.647900E+0 3.992870E-1 2.165839E-1 1.000000E+0 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
290 022_290 39.98 4.633620E-1 2.016058E-1 7.928710E+1 7.406700E+0 3.923540E-1 1.887766E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
290 023_290 39.98 4.557630E-1 1.749127E-1 7.890780E+1 6.290400E+0 3.849900E-1 1.633920E-1 1.000000E+0 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
290 024_290 39.98 4.477910E-1 1.508808E-1 7.845100E+1 5.300400E+0 3.771390E-1 1.405422E-1 1.000000E+0 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
290 025_290 39.98 4.394220E-1 1.295068E-1 7.789710E+1 4.433000E+0 3.687990E-1 1.202005E-1 1.000000E+0 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
