N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 290 2.400E-4 1.230801995E+00 1.240316060E+00
1.468000E+10 1.000E+16 290 2.400E-4 1.233296021E+00 1.240408662E+00
2.154000E+10 1.000E+16 290 2.400E-4 1.235320034E+00 1.240543574E+00
3.162000E+10 1.000E+16 290 2.400E-4 1.236958722E+00 1.240739630E+00
4.642000E+10 1.000E+16 290 2.400E-4 1.238314488E+00 1.241023398E+00
6.813000E+10 1.000E+16 290 2.400E-4 1.239501376E+00 1.241431671E+00
1.000000E+11 1.000E+16 290 2.400E-4 1.240639360E+00 1.242014134E+00
1.468000E+11 1.000E+16 290 2.400E-4 1.241851803E+00 1.242835465E+00
2.154000E+11 1.000E+16 290 2.400E-4 1.243264745E+00 1.243975594E+00
3.162000E+11 1.000E+16 290 2.400E-4 1.245004579E+00 1.245526229E+00
4.642000E+11 1.000E+16 290 2.400E-4 1.247190918E+00 1.247581600E+00
6.813000E+11 1.000E+16 290 2.400E-4 1.249923030E+00 1.250222751E+00
1.000000E+12 1.000E+16 290 2.400E-4 1.253261913E+00 1.253497749E+00
1.468000E+12 1.000E+16 290 2.400E-4 1.257215007E+00 1.257404980E+00
2.154000E+12 1.000E+16 290 2.400E-4 1.261733623E+00 1.261889562E+00
3.162000E+12 1.000E+16 290 2.400E-4 1.266728990E+00 1.266858632E+00
4.642000E+12 1.000E+16 290 2.400E-4 1.272100586E+00 1.272209097E+00
6.813000E+12 1.000E+16 290 2.400E-4 1.277759958E+00 1.277850953E+00
1.000000E+13 1.000E+16 290 2.400E-4 1.283637790E+00 1.283713974E+00
