N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 325 2.100E-4 1.208776963E+00 1.223813694E+00
1.468000E+10 1.000E+16 325 2.100E-4 1.213383149E+00 1.223918414E+00
2.154000E+10 1.000E+16 325 2.100E-4 1.216745196E+00 1.224070726E+00
3.162000E+10 1.000E+16 325 2.100E-4 1.219227494E+00 1.224291322E+00
4.642000E+10 1.000E+16 325 2.100E-4 1.221124201E+00 1.224608892E+00
6.813000E+10 1.000E+16 325 2.100E-4 1.222672351E+00 1.225062150E+00
1.000000E+11 1.000E+16 325 2.100E-4 1.224066472E+00 1.225701283E+00
1.468000E+11 1.000E+16 325 2.100E-4 1.225471088E+00 1.226587455E+00
2.154000E+11 1.000E+16 325 2.100E-4 1.227026803E+00 1.227788469E+00
3.162000E+11 1.000E+16 325 2.100E-4 1.228848373E+00 1.229368245E+00
4.642000E+11 1.000E+16 325 2.100E-4 1.231014063E+00 1.231369815E+00
6.813000E+11 1.000E+16 325 2.100E-4 1.233550823E+00 1.233795754E+00
1.000000E+12 1.000E+16 325 2.100E-4 1.236425617E+00 1.236596188E+00
1.468000E+12 1.000E+16 325 2.100E-4 1.239554650E+00 1.239675645E+00
2.154000E+12 1.000E+16 325 2.100E-4 1.242832536E+00 1.242920600E+00
3.162000E+12 1.000E+16 325 2.100E-4 1.246168801E+00 1.246234943E+00
4.642000E+12 1.000E+16 325 2.100E-4 1.249513509E+00 1.249564885E+00
6.813000E+12 1.000E+16 325 2.100E-4 1.252862305E+00 1.252903505E+00
1.000000E+13 1.000E+16 325 2.100E-4 1.256244986E+00 1.256278936E+00
