fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_340 001_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.371323168E-13 1.000000000E+20 1.182561112E+00 3.074031018E-14 4.648216261E-04 
001_340_SRH 001_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.224329019E-13 1.000000000E+20 1.196025403E+00 2.879823787E-14 7.266593603E-04 
002_340 002_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.404329310E-13 1.000000000E+20 1.186767384E+00 4.418089350E-14 5.275013995E-04 
002_340_SRH 002_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.258350491E-13 1.000000000E+20 1.196185123E+00 4.225552752E-14 7.277666648E-04 
003_340 003_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.913057733E-13 1.000000000E+20 1.189876107E+00 6.390358600E-14 5.803223831E-04 
003_340_SRH 003_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.768643111E-13 1.000000000E+20 1.196417464E+00 6.199166313E-14 7.294194412E-04 
004_340 004_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.111670709E-13 1.000000000E+20 1.192231855E+00 9.282537882E-14 6.231974100E-04 
004_340_SRH 004_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.969587195E-13 1.000000000E+20 1.196753998E+00 9.092546965E-14 7.318998166E-04 
005_340 005_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.130516398E-12 1.000000000E+20 1.194121298E+00 1.352088675E-13 6.575699480E-04 
005_340_SRH 005_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.016649527E-12 1.000000000E+20 1.197238611E+00 1.333211729E-13 7.356540080E-04 
006_340 006_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.592182991E-12 1.000000000E+20 1.195784278E+00 1.972707907E-13 6.858021598E-04 
006_340_SRH 006_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.478810513E-12 1.000000000E+20 1.197930348E+00 1.953970844E-13 7.413902356E-04 
007_340 007_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.255083678E-12 1.000000000E+20 1.197428064E+00 2.880561681E-13 7.108059506E-04 
007_340_SRH 007_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.142419110E-12 1.000000000E+20 1.198905688E+00 2.861998703E-13 7.502478962E-04 
008_340 008_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.197855660E-12 1.000000000E+20 1.199238070E+00 4.206881696E-13 7.359930930E-04 
008_340_SRH 008_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.086191384E-12 1.000000000E+20 1.200257056E+00 4.188544687E-13 7.640524350E-04 
009_340 009_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.520914652E-12 1.000000000E+20 1.201379891E+00 6.141510768E-13 7.655174731E-04 
009_340_SRH 009_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.410639174E-12 1.000000000E+20 1.202084767E+00 6.123469606E-13 7.856664348E-04 
010_340 010_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.344414650E-12 1.000000000E+20 1.203987539E+00 8.958400928E-13 8.046516511E-04 
010_340_SRH 010_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.236021867E-12 1.000000000E+20 1.204477471E+00 8.940742101E-13 8.193720235E-04 
011_340 011_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.798921923E-12 1.000000000E+20 1.207137652E+00 1.305242581E-12 8.600421761E-04 
011_340_SRH 011_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 8.693000710E-12 1.000000000E+20 1.207480519E+00 1.303524660E-12 8.710795084E-04 
012_340 012_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.200707245E-11 1.000000000E+20 1.210817470E+00 1.899332700E-12 9.395170956E-04 
012_340_SRH 012_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.190426182E-11 1.000000000E+20 1.211059510E+00 1.897672381E-12 9.480829059E-04 
013_340 013_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.606023148E-11 1.000000000E+20 1.214909279E+00 2.760593901E-12 1.051414639E-03 
013_340_SRH 013_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 1.596113267E-11 1.000000000E+20 1.215081956E+00 2.758999488E-12 1.058331852E-03 
014_340 014_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.100363031E-11 1.000000000E+20 1.219215965E+00 4.009043547E-12 1.203948398E-03 
014_340_SRH 014_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.090868542E-11 1.000000000E+20 1.219340569E+00 4.007520439E-12 1.209765830E-03 
015_340 015_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.684861285E-11 1.000000000E+20 1.223525263E+00 5.820239446E-12 1.405229580E-03 
015_340_SRH 015_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 2.675798996E-11 1.000000000E+20 1.223616364E+00 5.818788830E-12 1.410304660E-03 
016_340 016_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.361924653E-11 1.000000000E+20 1.227672006E+00 8.452047323E-12 1.663581838E-03 
016_340_SRH 016_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 3.353278228E-11 1.000000000E+20 1.227739578E+00 8.450666049E-12 1.668149400E-03 
017_340 017_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.141378790E-11 1.000000000E+20 1.231559028E+00 1.228401107E-11 1.987189242E-03 
017_340_SRH 017_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 4.133102330E-11 1.000000000E+20 1.231610047E+00 1.228269197E-11 1.991399213E-03 
018_340 018_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.044427206E-11 1.000000000E+20 1.235146979E+00 1.787473074E-11 2.383190112E-03 
018_340_SRH 018_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 5.036456492E-11 1.000000000E+20 1.235186278E+00 1.787346447E-11 2.387135428E-03 
019_340 019_340.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.103197845E-11 1.000000000E+20 1.238434137E+00 2.604541730E-11 2.857393516E-03 
019_340_SRH 019_340_srh.dat 340 34.101 1.000000000E+00 0.000000000E+00 6.095464635E-11 1.000000000E+20 1.238465077E+00 2.604419539E-11 2.861127754E-03 
