N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 310 2.300E-4 1.117490157E+00 1.118276923E+00
1.468000E+10 1.778E+15 310 2.300E-4 1.118699299E+00 1.119229781E+00
2.154000E+10 1.778E+15 310 2.300E-4 1.120243863E+00 1.120603323E+00
3.162000E+10 1.778E+15 310 2.300E-4 1.122322035E+00 1.122566891E+00
4.642000E+10 1.778E+15 310 2.300E-4 1.125172542E+00 1.125340401E+00
6.813000E+10 1.778E+15 310 2.300E-4 1.129074751E+00 1.129190835E+00
1.000000E+11 1.778E+15 310 2.300E-4 1.134325278E+00 1.134406623E+00
1.468000E+11 1.778E+15 310 2.300E-4 1.141174942E+00 1.141233110E+00
2.154000E+11 1.778E+15 310 2.300E-4 1.149714947E+00 1.149757756E+00
3.162000E+11 1.778E+15 310 2.300E-4 1.159732007E+00 1.159764706E+00
4.642000E+11 1.778E+15 310 2.300E-4 1.170615215E+00 1.170641188E+00
6.813000E+11 1.778E+15 310 2.300E-4 1.181445321E+00 1.181466607E+00
1.000000E+12 1.778E+15 310 2.300E-4 1.191316440E+00 1.191334153E+00
1.468000E+12 1.778E+15 310 2.300E-4 1.199711180E+00 1.199725954E+00
2.154000E+12 1.778E+15 310 2.300E-4 1.206630520E+00 1.206642805E+00
3.162000E+12 1.778E+15 310 2.300E-4 1.212405941E+00 1.212416152E+00
4.642000E+12 1.778E+15 310 2.300E-4 1.217420618E+00 1.217429163E+00
6.813000E+12 1.778E+15 310 2.300E-4 1.221958622E+00 1.221965856E+00
1.000000E+13 1.778E+15 310 2.300E-4 1.226188328E+00 1.226194530E+00
