T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.663870E-1 6.577762E-1 7.860280E+1 2.411360E+1 3.920610E-1 6.150485E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
315 002_315 36.807 4.659810E-1 6.531503E-1 7.858970E+1 2.391920E+1 3.916700E-1 6.106980E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
315 003_315 36.807 4.654060E-1 6.465994E-1 7.857080E+1 2.364440E+1 3.911430E-1 6.044950E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
315 004_315 36.807 4.646040E-1 6.374629E-1 7.854360E+1 2.326200E+1 3.903810E-1 5.958811E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
315 005_315 36.807 4.635070E-1 6.249847E-1 7.850510E+1 2.274170E+1 3.893460E-1 5.841009E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
315 006_315 36.807 4.620440E-1 6.084106E-1 7.845170E+1 2.205370E+1 3.879590E-1 5.684554E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
315 007_315 36.807 4.601500E-1 5.871662E-1 7.837980E+1 2.117700E+1 3.861430E-1 5.484245E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
315 008_315 36.807 4.576640E-1 5.610834E-1 7.830640E+1 2.010810E+1 3.838570E-1 5.238443E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
315 009_315 36.807 4.547050E-1 5.305760E-1 7.820780E+1 1.886810E+1 3.810840E-1 4.951162E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
315 010_315 36.807 4.513080E-1 4.966235E-1 7.808050E+1 1.750020E+1 3.778610E-1 4.631380E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
315 011_315 36.807 4.473680E-1 4.605080E-1 7.794860E+1 1.605870E+1 3.742090E-1 4.291370E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
315 012_315 36.807 4.430270E-1 4.234371E-1 7.779200E+1 1.459330E+1 3.701270E-1 3.942787E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
315 013_315 36.807 4.382560E-1 3.862966E-1 7.761560E+1 1.314010E+1 3.656540E-1 3.593576E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
315 014_315 36.807 4.330150E-1 3.496591E-1 7.742210E+1 1.172230E+1 3.607520E-1 3.249405E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 5.623E+16
315 015_315 36.807 4.273100E-1 3.139507E-1 7.720550E+1 1.035740E+1 3.554200E-1 2.914145E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 5.623E+16
315 016_315 36.807 4.211760E-1 2.795879E-1 7.695640E+1 9.062000E+0 3.496580E-1 2.591689E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 5.623E+16
315 017_315 36.807 4.144920E-1 2.469967E-1 7.669670E+1 7.852100E+0 3.434670E-1 2.286121E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 5.623E+16
315 018_315 36.807 4.074200E-1 2.165595E-1 7.639940E+1 6.740800E+0 3.368460E-1 2.001144E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 5.623E+16
315 019_315 36.807 3.999840E-1 1.885621E-1 7.606330E+1 5.736800E+0 3.298540E-1 1.739208E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 5.623E+16
315 020_315 36.807 3.920640E-1 1.631723E-1 7.571630E+1 4.843900E+0 3.225100E-1 1.501930E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 1.800E-4 5.623E+16
315 021_315 36.807 3.838150E-1 1.404428E-1 7.533370E+1 4.060800E+0 3.148540E-1 1.289738E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 1.800E-4 5.623E+16
315 022_315 36.807 3.752690E-1 1.203292E-1 7.491330E+1 3.382800E+0 3.069040E-1 1.102224E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 1.800E-4 5.623E+16
