N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 310 1.900E-4 1.211052459E+00 1.223774898E+00
1.468000E+10 1.778E+16 310 1.900E-4 1.214896512E+00 1.223899128E+00
2.154000E+10 1.778E+16 310 1.900E-4 1.217758385E+00 1.224079077E+00
3.162000E+10 1.778E+16 310 1.900E-4 1.219929861E+00 1.224338223E+00
4.642000E+10 1.778E+16 310 1.900E-4 1.221649633E+00 1.224708332E+00
6.813000E+10 1.778E+16 310 1.900E-4 1.223115978E+00 1.225230765E+00
1.000000E+11 1.778E+16 310 1.900E-4 1.224496607E+00 1.225956472E+00
1.468000E+11 1.778E+16 310 1.900E-4 1.225934487E+00 1.226943127E+00
2.154000E+11 1.778E+16 310 1.900E-4 1.227548305E+00 1.228248109E+00
3.162000E+11 1.778E+16 310 1.900E-4 1.229427354E+00 1.229917227E+00
4.642000E+11 1.778E+16 310 1.900E-4 1.231624006E+00 1.231972196E+00
6.813000E+11 1.778E+16 310 1.900E-4 1.234150307E+00 1.234403487E+00
1.000000E+12 1.778E+16 310 1.900E-4 1.236984016E+00 1.237175661E+00
1.468000E+12 1.778E+16 310 1.900E-4 1.240088006E+00 1.240236374E+00
2.154000E+12 1.778E+16 310 1.900E-4 1.243421924E+00 1.243539838E+00
3.162000E+12 1.778E+16 310 1.900E-4 1.246969372E+00 1.247066735E+00
4.642000E+12 1.778E+16 310 1.900E-4 1.250728201E+00 1.250810401E+00
6.813000E+12 1.778E+16 310 1.900E-4 1.254714349E+00 1.254784789E+00
1.000000E+13 1.778E+16 310 1.900E-4 1.258950038E+00 1.259010917E+00
