N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 310 1.900E-4 1.249873373E+00 1.267078253E+00
1.468000E+10 1.778E+16 310 1.900E-4 1.254450485E+00 1.267140068E+00
2.154000E+10 1.778E+16 310 1.900E-4 1.257959088E+00 1.267230202E+00
3.162000E+10 1.778E+16 310 1.900E-4 1.260658756E+00 1.267361256E+00
4.642000E+10 1.778E+16 310 1.900E-4 1.262754491E+00 1.267551030E+00
6.813000E+10 1.778E+16 310 1.900E-4 1.264420456E+00 1.267824209E+00
1.000000E+11 1.778E+16 310 1.900E-4 1.265812598E+00 1.268214217E+00
1.468000E+11 1.778E+16 310 1.900E-4 1.267074142E+00 1.268764698E+00
2.154000E+11 1.778E+16 310 1.900E-4 1.268338063E+00 1.269529967E+00
3.162000E+11 1.778E+16 310 1.900E-4 1.269727658E+00 1.270573185E+00
4.642000E+11 1.778E+16 310 1.900E-4 1.271354594E+00 1.271961365E+00
6.813000E+11 1.778E+16 310 1.900E-4 1.273313960E+00 1.273757097E+00
1.000000E+12 1.778E+16 310 1.900E-4 1.275677120E+00 1.276008432E+00
1.468000E+12 1.778E+16 310 1.900E-4 1.278485022E+00 1.278739745E+00
2.154000E+12 1.778E+16 310 1.900E-4 1.281744928E+00 1.281946586E+00
3.162000E+12 1.778E+16 310 1.900E-4 1.285433297E+00 1.285597263E+00
4.642000E+12 1.778E+16 310 1.900E-4 1.289506462E+00 1.289642622E+00
6.813000E+12 1.778E+16 310 1.900E-4 1.293916262E+00 1.294030936E+00
1.000000E+13 1.778E+16 310 1.900E-4 1.298622588E+00 1.298719914E+00
