fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.743511221E-15 1.000000000E+20 1.233938226E+00 8.993966336E-16 4.859039745E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.118626980E-15 1.000000000E+20 1.241111777E+00 8.919370808E-16 7.216562810E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.263134772E-15 1.000000000E+20 1.235968614E+00 1.316303100E-15 5.437501942E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.638950773E-15 1.000000000E+20 1.241147798E+00 1.309160038E-15 7.228790459E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.022586714E-15 1.000000000E+20 1.237506718E+00 1.928403163E-15 5.920223403E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.399286945E-15 1.000000000E+20 1.241200424E+00 1.921531535E-15 7.246707599E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.130196165E-15 1.000000000E+20 1.238669828E+00 2.826951945E-15 6.310002039E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.508064288E-15 1.000000000E+20 1.241277165E+00 2.820310429E-15 7.272937670E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.740673459E-15 1.000000000E+20 1.239562602E+00 4.145853671E-15 6.622103135E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.120139548E-15 1.000000000E+20 1.241388790E+00 4.139411948E-15 7.311293421E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.072166566E-15 1.000000000E+20 1.240278065E+00 6.081582658E-15 6.878373762E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.453865647E-15 1.000000000E+20 1.241550497E+00 6.075326451E-15 7.367283246E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.142655253E-14 1.000000000E+20 1.240899196E+00 8.922388030E-15 7.103368968E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.081139760E-14 1.000000000E+20 1.241783433E+00 8.916322536E-15 7.448812030E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.621019951E-14 1.000000000E+20 1.241501896E+00 1.309110045E-14 7.322885708E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.559946761E-14 1.000000000E+20 1.242116297E+00 1.308525416E-14 7.567106260E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.294832550E-14 1.000000000E+20 1.242158771E+00 1.920788053E-14 7.564320503E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.234374650E-14 1.000000000E+20 1.242586775E+00 1.920230971E-14 7.737881636E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.228000929E-14 1.000000000E+20 1.242942307E+00 2.818224560E-14 7.858091588E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.168383118E-14 1.000000000E+20 1.243242151E+00 2.817704083E-14 7.982688049E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.491534632E-14 1.000000000E+20 1.243926216E+00 4.134822672E-14 8.239404634E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.433032809E-14 1.000000000E+20 1.244138252E+00 4.134352229E-14 8.330233730E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.153900955E-14 1.000000000E+20 1.245184101E+00 6.066339466E-14 8.749647843E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.096827380E-14 1.000000000E+20 1.245336142E+00 6.065938112E-14 8.817250783E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.266859515E-14 1.000000000E+20 1.246785460E+00 8.900305703E-14 9.436507505E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.211528095E-14 1.000000000E+20 1.246896583E+00 8.899999834E-14 9.488140478E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.085270944E-13 1.000000000E+20 1.248790203E+00 1.305969064E-13 1.035172758E-02 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.079938192E-13 1.000000000E+20 1.248873421E+00 1.305951619E-13 1.039234746E-02 
