T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
290 001_290 39.98 5.277200E-1 7.022291E-1 8.150470E+1 3.020400E+1 4.538770E-1 6.654678E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 1.000E+16
290 002_290 39.98 5.273120E-1 7.003734E-1 8.149500E+1 3.009730E+1 4.535060E-1 6.636591E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 1.000E+16
290 003_290 39.98 5.267290E-1 6.976831E-1 8.148060E+1 2.994330E+1 4.529590E-1 6.610598E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 1.000E+16
290 004_290 39.98 5.259070E-1 6.938043E-1 8.145950E+1 2.972260E+1 4.521780E-1 6.573219E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 1.000E+16
290 005_290 39.98 5.247650E-1 6.882572E-1 8.142850E+1 2.940980E+1 4.510840E-1 6.519802E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 1.000E+16
290 006_290 39.98 5.232130E-1 6.804141E-1 8.138340E+1 2.897260E+1 4.496000E-1 6.444088E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 1.000E+16
290 007_290 39.98 5.211540E-1 6.695010E-1 8.131950E+1 2.837340E+1 4.476070E-1 6.338914E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 1.000E+16
290 008_290 39.98 5.184070E-1 6.546461E-1 8.124740E+1 2.757320E+1 4.450100E-1 6.196089E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 1.000E+16
290 009_290 39.98 5.149620E-1 6.350099E-1 8.115700E+1 2.653880E+1 4.417680E-1 6.007425E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 1.000E+16
290 010_290 39.98 5.109260E-1 6.100115E-1 8.103010E+1 2.525470E+1 4.378810E-1 5.767487E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 1.000E+16
290 011_290 39.98 5.061420E-1 5.796112E-1 8.090210E+1 2.373390E+1 4.333890E-1 5.476349E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 1.000E+16
290 012_290 39.98 5.009690E-1 5.445168E-1 8.073620E+1 2.202370E+1 4.284280E-1 5.140587E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 1.000E+16
290 013_290 39.98 4.952980E-1 5.061333E-1 8.057400E+1 2.019880E+1 4.230960E-1 4.774060E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 1.000E+16
290 014_290 39.98 4.894900E-1 4.661897E-1 8.037700E+1 1.834160E+1 4.175100E-1 4.393105E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 1.000E+16
290 015_290 39.98 4.833520E-1 4.262155E-1 8.018610E+1 1.651930E+1 4.117290E-1 4.012187E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 1.000E+16
290 016_290 39.98 4.770540E-1 3.871896E-1 7.997220E+1 1.477170E+1 4.057520E-1 3.640571E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 1.000E+16
290 017_290 39.98 4.705780E-1 3.495481E-1 7.972820E+1 1.311450E+1 3.995410E-1 3.282384E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 1.000E+16
290 018_290 39.98 4.636950E-1 3.134484E-1 7.948190E+1 1.155220E+1 3.930570E-1 2.939078E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 1.000E+16
290 019_290 39.98 4.565550E-1 2.790365E-1 7.919840E+1 1.008950E+1 3.862600E-1 2.612110E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 1.000E+16
