T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
295 001_295 39.302 5.157870E-1 7.231001E-1 8.076350E+1 3.012200E+1 4.407910E-1 6.833623E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 1.778E+15
295 002_295 39.302 5.152690E-1 7.221428E-1 8.066590E+1 3.001560E+1 4.399120E-1 6.823087E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 1.778E+15
295 003_295 39.302 5.145110E-1 7.207457E-1 8.053270E+1 2.986400E+1 4.386620E-1 6.807991E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 1.778E+15
295 004_295 39.302 5.134030E-1 7.187125E-1 8.035730E+1 2.965090E+1 4.369430E-1 6.785996E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 1.778E+15
295 005_295 39.302 5.117860E-1 7.157649E-1 8.013860E+1 2.935620E+1 4.345800E-1 6.755080E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 1.778E+15
295 006_295 39.302 5.094080E-1 7.115160E-1 7.988850E+1 2.895570E+1 4.314550E-1 6.711182E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 1.778E+15
295 007_295 39.302 5.059220E-1 7.054409E-1 7.964230E+1 2.842410E+1 4.274510E-1 6.649684E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 1.778E+15
295 008_295 39.302 5.011610E-1 6.968552E-1 7.942030E+1 2.773640E+1 4.225490E-1 6.564084E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 1.778E+15
295 009_295 39.302 4.948260E-1 6.849182E-1 7.927640E+1 2.686790E+1 4.167870E-1 6.446451E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 1.778E+15
295 010_295 39.302 4.871780E-1 6.686931E-1 7.919680E+1 2.580010E+1 4.103220E-1 6.287774E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 1.778E+15
295 011_295 39.302 4.786890E-1 6.472995E-1 7.913930E+1 2.452170E+1 4.033110E-1 6.080104E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 1.778E+15
295 012_295 39.302 4.699030E-1 6.201789E-1 7.905280E+1 2.303780E+1 3.959470E-1 5.818413E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 1.778E+15
295 013_295 39.302 4.611510E-1 5.874166E-1 7.891960E+1 2.137830E+1 3.884470E-1 5.503541E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 1.778E+15
295 014_295 39.302 4.526470E-1 5.499561E-1 7.873360E+1 1.959960E+1 3.809670E-1 5.144713E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 1.778E+15
295 015_295 39.302 4.444680E-1 5.094892E-1 7.850210E+1 1.777690E+1 3.736040E-1 4.758235E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 1.778E+15
295 016_295 39.302 4.366010E-1 4.679676E-1 7.823300E+1 1.598420E+1 3.663770E-1 4.362768E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 1.778E+15
295 017_295 39.302 4.289710E-1 4.269898E-1 7.792880E+1 1.427390E+1 3.592480E-1 3.973276E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 1.778E+15
295 018_295 39.302 4.213690E-1 3.874577E-1 7.760380E+1 1.266980E+1 3.521390E-1 3.597960E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 1.778E+15
295 019_295 39.302 4.136620E-1 3.496662E-1 7.725410E+1 1.117430E+1 3.449320E-1 3.239571E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 1.778E+15
295 020_295 39.302 4.058100E-1 3.136462E-1 7.685980E+1 9.782800E+0 3.375290E-1 2.898345E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 1.778E+15
295 021_295 39.302 3.977410E-1 2.794605E-1 7.641000E+1 8.493200E+0 3.298730E-1 2.574685E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 1.778E+15
295 022_295 39.302 3.893980E-1 2.472986E-1 7.589500E+1 7.308500E+0 3.218850E-1 2.270533E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 1.778E+15
295 023_295 39.302 3.806780E-1 2.174146E-1 7.531230E+1 6.233200E+0 3.135450E-1 1.987985E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 1.778E+15
295 024_295 39.302 3.715430E-1 1.900323E-1 7.464210E+1 5.270100E+0 3.047560E-1 1.729291E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 1.778E+15
295 025_295 39.302 3.619480E-1 1.652881E-1 7.385660E+1 4.418500E+0 2.954390E-1 1.495578E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 1.778E+15
