N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 303 2.400E-4 1.079603274E+00 1.079591541E+00
1.468000E+10 1.000E+15 303 2.400E-4 1.080791012E+00 1.080778672E+00
2.154000E+10 1.000E+15 303 2.400E-4 1.082499657E+00 1.082489843E+00
3.162000E+10 1.000E+15 303 2.400E-4 1.084942503E+00 1.084935908E+00
4.642000E+10 1.000E+15 303 2.400E-4 1.088393966E+00 1.088390396E+00
6.813000E+10 1.000E+15 303 2.400E-4 1.093185576E+00 1.093184569E+00
1.000000E+11 1.000E+15 303 2.400E-4 1.099672978E+00 1.099674100E+00
1.468000E+11 1.000E+15 303 2.400E-4 1.108152621E+00 1.108155538E+00
2.154000E+11 1.000E+15 303 2.400E-4 1.118713310E+00 1.118717771E+00
3.162000E+11 1.000E+15 303 2.400E-4 1.131048926E+00 1.131054668E+00
4.642000E+11 1.000E+15 303 2.400E-4 1.144342789E+00 1.144349482E+00
6.813000E+11 1.000E+15 303 2.400E-4 1.157397330E+00 1.157404528E+00
1.000000E+12 1.000E+15 303 2.400E-4 1.169068194E+00 1.169075406E+00
1.468000E+12 1.000E+15 303 2.400E-4 1.178749149E+00 1.178755959E+00
2.154000E+12 1.000E+15 303 2.400E-4 1.186511417E+00 1.186517558E+00
3.162000E+12 1.000E+15 303 2.400E-4 1.192829237E+00 1.192834629E+00
4.642000E+12 1.000E+15 303 2.400E-4 1.198206105E+00 1.198210794E+00
6.813000E+12 1.000E+15 303 2.400E-4 1.202994242E+00 1.202998327E+00
1.000000E+13 1.000E+15 303 2.400E-4 1.207383002E+00 1.207386571E+00
