N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 303 2.400E-4 1.185146492E+00 1.187187937E+00
1.468000E+10 1.000E+15 303 2.400E-4 1.185813077E+00 1.187228938E+00
2.154000E+10 1.000E+15 303 2.400E-4 1.186311025E+00 1.187288756E+00
3.162000E+10 1.000E+15 303 2.400E-4 1.186702525E+00 1.187375778E+00
4.642000E+10 1.000E+15 303 2.400E-4 1.187038997E+00 1.187501892E+00
6.813000E+10 1.000E+15 303 2.400E-4 1.187365442E+00 1.187683621E+00
1.000000E+11 1.000E+15 303 2.400E-4 1.187724458E+00 1.187943384E+00
1.468000E+11 1.000E+15 303 2.400E-4 1.188159519E+00 1.188310528E+00
2.154000E+11 1.000E+15 303 2.400E-4 1.188716866E+00 1.188821470E+00
3.162000E+11 1.000E+15 303 2.400E-4 1.189445238E+00 1.189518180E+00
4.642000E+11 1.000E+15 303 2.400E-4 1.190392666E+00 1.190444038E+00
6.813000E+11 1.000E+15 303 2.400E-4 1.191600893E+00 1.191637588E+00
1.000000E+12 1.000E+15 303 2.400E-4 1.193099968E+00 1.193126677E+00
1.468000E+12 1.000E+15 303 2.400E-4 1.194907113E+00 1.194927025E+00
2.154000E+12 1.000E+15 303 2.400E-4 1.197030948E+00 1.197046234E+00
3.162000E+12 1.000E+15 303 2.400E-4 1.199475627E+00 1.199487729E+00
4.642000E+12 1.000E+15 303 2.400E-4 1.202238384E+00 1.202248260E+00
6.813000E+12 1.000E+15 303 2.400E-4 1.205303429E+00 1.205311708E+00
1.000000E+13 1.000E+15 303 2.400E-4 1.208642123E+00 1.208649202E+00
