fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.914202530E-13 1.000000000E+20 1.123419610E+00 3.294157540E-14 1.331773083E-03 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.239336472E-13 1.000000000E+20 1.127818900E+00 3.147107526E-14 1.742376567E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.953559491E-13 1.000000000E+20 1.125254147E+00 4.757475908E-14 1.434544957E-03 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.279387479E-13 1.000000000E+20 1.128293309E+00 4.611519585E-14 1.735222011E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.470508038E-13 1.000000000E+20 1.126884113E+00 6.897174261E-14 1.509413622E-03 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.797397074E-13 1.000000000E+20 1.128981461E+00 6.752326011E-14 1.724865326E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.678783118E-13 1.000000000E+20 1.128525133E+00 1.002026164E-13 1.558253029E-03 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.007249567E-13 1.000000000E+20 1.129974154E+00 9.876669646E-14 1.709972227E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.088133021E-12 1.000000000E+20 1.130390469E+00 1.456812841E-13 1.583419962E-03 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.021210468E-12 1.000000000E+20 1.131394924E+00 1.442607657E-13 1.688762141E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.550049304E-12 1.000000000E+20 1.132704750E+00 2.117128475E-13 1.586719331E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.483460404E-12 1.000000000E+20 1.133405088E+00 2.103119899E-13 1.658989071E-03 
