N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 310 1.800E-4 1.211663771E+00 1.224984147E+00
2.471000E+10 3.162E+16 310 1.800E-4 1.218123847E+00 1.225502103E+00
4.696000E+10 3.162E+16 310 1.800E-4 1.222419915E+00 1.226428955E+00
8.927000E+10 3.162E+16 310 1.800E-4 1.225857675E+00 1.228011650E+00
1.697000E+11 3.162E+16 310 1.800E-4 1.229363521E+00 1.230522269E+00
3.225000E+11 3.162E+16 310 1.800E-4 1.233481817E+00 1.234120158E+00
6.130000E+11 3.162E+16 310 1.800E-4 1.238345986E+00 1.238718769E+00
1.165000E+12 3.162E+16 310 1.800E-4 1.243816373E+00 1.244054494E+00
2.214000E+12 3.162E+16 310 1.800E-4 1.249758116E+00 1.249924999E+00
4.209000E+12 3.162E+16 310 1.800E-4 1.256197909E+00 1.256323023E+00
8.000000E+12 3.162E+16 310 1.800E-4 1.263272483E+00 1.263369707E+00
