N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 320 2.300E-4 1.208147113E+00 1.220837776E+00
1.468000E+10 1.000E+16 320 2.300E-4 1.212086460E+00 1.220960749E+00
2.154000E+10 1.000E+16 320 2.300E-4 1.214976879E+00 1.221139180E+00
3.162000E+10 1.000E+16 320 2.300E-4 1.217141160E+00 1.221396802E+00
4.642000E+10 1.000E+16 320 2.300E-4 1.218839511E+00 1.221766001E+00
6.813000E+10 1.000E+16 320 2.300E-4 1.220283515E+00 1.222289585E+00
1.000000E+11 1.000E+16 320 2.300E-4 1.221649289E+00 1.223021319E+00
1.468000E+11 1.000E+16 320 2.300E-4 1.223086478E+00 1.224023662E+00
2.154000E+11 1.000E+16 320 2.300E-4 1.224720503E+00 1.225360694E+00
3.162000E+11 1.000E+16 320 2.300E-4 1.226646436E+00 1.227084686E+00
4.642000E+11 1.000E+16 320 2.300E-4 1.228916687E+00 1.229218372E+00
6.813000E+11 1.000E+16 320 2.300E-4 1.231530203E+00 1.231740142E+00
1.000000E+12 1.000E+16 320 2.300E-4 1.234433976E+00 1.234582692E+00
1.468000E+12 1.000E+16 320 2.300E-4 1.237543271E+00 1.237651316E+00
2.154000E+12 1.000E+16 320 2.300E-4 1.240773626E+00 1.240854649E+00
3.162000E+12 1.000E+16 320 2.300E-4 1.244068821E+00 1.244131707E+00
4.642000E+12 1.000E+16 320 2.300E-4 1.247412478E+00 1.247462911E+00
6.813000E+12 1.000E+16 320 2.300E-4 1.250822988E+00 1.250864593E+00
1.000000E+13 1.000E+16 320 2.300E-4 1.254339055E+00 1.254374132E+00
