N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 2.300E-4 1.230973995E+00 1.243821549E+00
1.468000E+10 1.000E+16 320 2.300E-4 1.235033302E+00 1.244024588E+00
2.154000E+10 1.000E+16 320 2.300E-4 1.238067379E+00 1.244317507E+00
3.162000E+10 1.000E+16 320 2.300E-4 1.240415990E+00 1.244736851E+00
4.642000E+10 1.000E+16 320 2.300E-4 1.242356367E+00 1.245330573E+00
6.813000E+10 1.000E+16 320 2.300E-4 1.244117633E+00 1.246158303E+00
1.000000E+11 1.000E+16 320 2.300E-4 1.245890780E+00 1.247287993E+00
1.468000E+11 1.000E+16 320 2.300E-4 1.247830705E+00 1.248786633E+00
2.154000E+11 1.000E+16 320 2.300E-4 1.250049137E+00 1.250703883E+00
3.162000E+11 1.000E+16 320 2.300E-4 1.252601563E+00 1.253051727E+00
4.642000E+11 1.000E+16 320 2.300E-4 1.255478934E+00 1.255790852E+00
6.813000E+11 1.000E+16 320 2.300E-4 1.258617646E+00 1.258836597E+00
1.000000E+12 1.000E+16 320 2.300E-4 1.261930106E+00 1.262086762E+00
1.468000E+12 1.000E+16 320 2.300E-4 1.265339569E+00 1.265454543E+00
2.154000E+12 1.000E+16 320 2.300E-4 1.268799021E+00 1.268886017E+00
3.162000E+12 1.000E+16 320 2.300E-4 1.272291444E+00 1.272359451E+00
4.642000E+12 1.000E+16 320 2.300E-4 1.275823173E+00 1.275878015E+00
6.813000E+12 1.000E+16 320 2.300E-4 1.279417885E+00 1.279463289E+00
1.000000E+13 1.000E+16 320 2.300E-4 1.283109980E+00 1.283148317E+00
