T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
320 001_320 36.232 4.550090E-1 6.690720E-1 7.799410E+1 2.374400E+1 3.806740E-1 6.237366E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
320 002_320 36.232 4.549200E-1 6.680827E-1 7.799100E+1 2.370330E+1 3.805760E-1 6.228277E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
320 003_320 36.232 4.547910E-1 6.666413E-1 7.798630E+1 2.364410E+1 3.804590E-1 6.214626E-1 1.000000E+0 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
320 004_320 36.232 4.546040E-1 6.645487E-1 7.797960E+1 2.355810E+1 3.802830E-1 6.194897E-1 1.000000E+0 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
320 005_320 36.232 4.543340E-1 6.615257E-1 7.796980E+1 2.343410E+1 3.800290E-1 6.166394E-1 1.000000E+0 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
320 006_320 36.232 4.539460E-1 6.571898E-1 7.795560E+1 2.325640E+1 3.796580E-1 6.125617E-1 1.000000E+0 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
320 007_320 36.232 4.533960E-1 6.510337E-1 7.793510E+1 2.300460E+1 3.791500E-1 6.067405E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
320 008_320 36.232 4.526260E-1 6.424176E-1 7.790590E+1 2.265300E+1 3.784080E-1 5.986407E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
320 009_320 36.232 4.515660E-1 6.305937E-1 7.786470E+1 2.217230E+1 3.773930E-1 5.875139E-1 1.000000E+0 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
320 010_320 36.232 4.501410E-1 6.147904E-1 7.780820E+1 2.153280E+1 3.760450E-1 5.726133E-1 1.000000E+0 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
320 011_320 36.232 4.481930E-1 5.943757E-1 7.774780E+1 2.071160E+1 3.742480E-1 5.534202E-1 1.000000E+0 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
320 012_320 36.232 4.457580E-1 5.690828E-1 7.766540E+1 1.970160E+1 3.720020E-1 5.296109E-1 1.000000E+0 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
320 013_320 36.232 4.428380E-1 5.392095E-1 7.755500E+1 1.851880E+1 3.692480E-1 5.015270E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
320 014_320 36.232 4.394170E-1 5.056508E-1 7.742130E+1 1.720240E+1 3.660060E-1 4.700027E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.800E-4 5.623E+16
320 015_320 36.232 4.354250E-1 4.696778E-1 7.728280E+1 1.580510E+1 3.623140E-1 4.362252E-1 1.000000E+0 2.154000E+12 2.154000E+12 1.800E-4 5.623E+16
320 016_320 36.232 4.310840E-1 4.325569E-1 7.710540E+1 1.437770E+1 3.582130E-1 4.013732E-1 1.000000E+0 3.162000E+12 3.162000E+12 1.800E-4 5.623E+16
320 017_320 36.232 4.262000E-1 3.952527E-1 7.692350E+1 1.295830E+1 3.536820E-1 3.663831E-1 1.000000E+0 4.642000E+12 4.642000E+12 1.800E-4 5.623E+16
320 018_320 36.232 4.209570E-1 3.583849E-1 7.669970E+1 1.157130E+1 3.487400E-1 3.318023E-1 1.000000E+0 6.813000E+12 6.813000E+12 1.800E-4 5.623E+16
320 019_320 36.232 4.151320E-1 3.223826E-1 7.646700E+1 1.023370E+1 3.433300E-1 2.980712E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.800E-4 5.623E+16
320 020_320 36.232 4.089050E-1 2.876459E-1 7.618630E+1 8.961000E+0 3.374710E-1 2.655347E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.800E-4 5.623E+16
320 021_320 36.232 4.021330E-1 2.545931E-1 7.587980E+1 7.768600E+0 3.311230E-1 2.346137E-1 1.000000E+0 2.154000E+13 2.154000E+13 1.800E-4 5.623E+16
320 022_320 36.232 3.948600E-1 2.236170E-1 7.553730E+1 6.669700E+0 3.243460E-1 2.056370E-1 1.000000E+0 3.162000E+13 3.162000E+13 1.800E-4 5.623E+16
320 023_320 36.232 3.871590E-1 1.950264E-1 7.514260E+1 5.673700E+0 3.171000E-1 1.789258E-1 1.000000E+0 4.642000E+13 4.642000E+13 1.800E-4 5.623E+16
320 024_320 36.232 3.790350E-1 1.690160E-1 7.469000E+1 4.784900E+0 3.094240E-1 1.546378E-1 1.000000E+0 6.813000E+13 6.813000E+13 1.800E-4 5.623E+16
320 025_320 36.232 3.704610E-1 1.456636E-1 7.417820E+1 4.002800E+0 3.013180E-1 1.328447E-1 1.000000E+0 1.000000E+14 1.000000E+14 1.800E-4 5.623E+16
