N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.400E+15 330 1.500E-4 1.019198065E+00 1.021852763E+00
1.468000E+10 1.400E+15 330 1.500E-4 1.019937065E+00 1.021821786E+00
2.154000E+10 1.400E+15 330 1.500E-4 1.020455434E+00 1.021776667E+00
3.162000E+10 1.400E+15 330 1.500E-4 1.020793685E+00 1.021711189E+00
4.642000E+10 1.400E+15 330 1.500E-4 1.020984033E+00 1.021616667E+00
6.813000E+10 1.400E+15 330 1.500E-4 1.021047466E+00 1.021481281E+00
1.000000E+11 1.400E+15 330 1.500E-4 1.020993439E+00 1.021289570E+00
1.468000E+11 1.400E+15 330 1.500E-4 1.020821310E+00 1.021022641E+00
2.154000E+11 1.400E+15 330 1.500E-4 1.020523745E+00 1.020660104E+00
3.162000E+11 1.400E+15 330 1.500E-4 1.020093504E+00 1.020185531E+00
4.642000E+11 1.400E+15 330 1.500E-4 1.019535778E+00 1.019597721E+00
6.813000E+11 1.400E+15 330 1.500E-4 1.018887538E+00 1.018929228E+00
1.000000E+12 1.400E+15 330 1.500E-4 1.018240839E+00 1.018269063E+00
1.468000E+12 1.400E+15 330 1.500E-4 1.017757633E+00 1.017777068E+00
2.154000E+12 1.400E+15 330 1.500E-4 1.017655819E+00 1.017669655E+00
3.162000E+12 1.400E+15 330 1.500E-4 1.018154358E+00 1.018164721E+00
4.642000E+12 1.400E+15 330 1.500E-4 1.019402902E+00 1.019411148E+00
6.813000E+12 1.400E+15 330 1.500E-4 1.021448548E+00 1.021455497E+00
1.000000E+13 1.400E+15 330 1.500E-4 1.024265868E+00 1.024271982E+00
