fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.114691107E-14 1.000000000E+20 1.228821965E+00 3.165120779E-15 3.248366760E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.340873003E-15 1.000000000E+20 1.236519435E+00 3.109546655E-15 4.879867631E-04 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.455897400E-14 1.000000000E+20 1.231194478E+00 4.618823070E-15 3.651413337E-04 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.075613221E-14 1.000000000E+20 1.236600788E+00 4.563875802E-15 4.891549998E-04 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.954587474E-14 1.000000000E+20 1.232947517E+00 6.752587643E-15 3.989723403E-04 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.574755175E-14 1.000000000E+20 1.236719284E+00 6.698180950E-15 4.908674922E-04 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.681996365E-14 1.000000000E+20 1.234274533E+00 9.884071121E-15 4.265925829E-04 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.302807676E-14 1.000000000E+20 1.236891320E+00 9.830151641E-15 4.933765661E-04 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.739960702E-14 1.000000000E+20 1.235332113E+00 1.447909401E-14 4.491652359E-04 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.361693608E-14 1.000000000E+20 1.237139829E+00 1.442565001E-14 4.970493254E-04 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.272285049E-14 1.000000000E+20 1.236251138E+00 2.122049047E-14 4.683557675E-04 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.895338891E-14 1.000000000E+20 1.237496232E+00 2.116756057E-14 5.024179444E-04 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.478404156E-14 1.000000000E+20 1.237146006E+00 3.110871750E-14 4.860830900E-04 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.103344278E-14 1.000000000E+20 1.238002143E+00 3.105640004E-14 5.102480140E-04 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.062767226E-13 1.000000000E+20 1.238121451E+00 4.560872568E-14 5.044441773E-04 
008_315_SRH 008_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.025528310E-13 1.000000000E+20 1.238709927E+00 4.555718880E-14 5.216288954E-04 
009_315 009_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.506999097E-13 1.000000000E+20 1.239275474E+00 6.686422973E-14 5.257681553E-04 
009_315_SRH 009_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.470133121E-13 1.000000000E+20 1.239680462E+00 6.681372515E-14 5.380823737E-04 
010_315 010_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.123455247E-13 1.000000000E+20 1.240696193E+00 9.801041079E-14 5.527352235E-04 
010_315_SRH 010_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.087099587E-13 1.000000000E+20 1.240975803E+00 9.796128576E-14 5.616765210E-04 
011_315 011_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.960472477E-13 1.000000000E+20 1.242451096E+00 1.436311492E-13 5.884933963E-04 
011_315_SRH 011_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.924795667E-13 1.000000000E+20 1.242645308E+00 1.435838563E-13 5.951105937E-04 
012_315 012_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.065850437E-13 1.000000000E+20 1.244571189E+00 2.104301191E-13 6.367051124E-04 
