N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 320 1.900E-4 1.249406627E+00 1.270666396E+00
1.468000E+10 1.778E+16 320 1.900E-4 1.255500252E+00 1.270748944E+00
2.154000E+10 1.778E+16 320 1.900E-4 1.260020767E+00 1.270868969E+00
3.162000E+10 1.778E+16 320 1.900E-4 1.263385095E+00 1.271042771E+00
4.642000E+10 1.778E+16 320 1.900E-4 1.265925874E+00 1.271292918E+00
6.813000E+10 1.778E+16 320 1.900E-4 1.267910902E+00 1.262273193E+00
1.000000E+11 1.778E+16 320 1.900E-4 1.269560206E+00 1.272153219E+00
1.468000E+11 1.778E+16 320 1.900E-4 1.271058030E+00 1.272851525E+00
2.154000E+11 1.778E+16 320 1.900E-4 1.272559738E+00 1.273799744E+00
3.162000E+11 1.778E+16 320 1.900E-4 1.274193373E+00 1.275052916E+00
4.642000E+11 1.778E+16 320 1.900E-4 1.276056641E+00 1.276656408E+00
6.813000E+11 1.778E+16 320 1.900E-4 1.278212248E+00 1.278635801E+00
1.000000E+12 1.778E+16 320 1.900E-4 1.280686528E+00 1.280991273E+00
1.468000E+12 1.778E+16 320 1.900E-4 1.283474942E+00 1.283699883E+00
2.154000E+12 1.778E+16 320 1.900E-4 1.286553160E+00 1.286724410E+00
3.162000E+12 1.778E+16 320 1.900E-4 1.289889348E+00 1.290024057E+00
4.642000E+12 1.778E+16 320 1.900E-4 1.293454813E+00 1.293564031E+00
6.813000E+12 1.778E+16 320 1.900E-4 1.297231919E+00 1.297322637E+00
1.000000E+13 1.778E+16 320 1.900E-4 1.301217065E+00 1.301293721E+00
