N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 320 1.900E-4 1.209615785E+00 1.227290972E+00
1.468000E+10 1.778E+16 320 1.900E-4 1.214983763E+00 1.227433236E+00
2.154000E+10 1.778E+16 320 1.900E-4 1.218946452E+00 1.227639407E+00
3.162000E+10 1.778E+16 320 1.900E-4 1.221908729E+00 1.227936466E+00
4.642000E+10 1.778E+16 320 1.900E-4 1.224204540E+00 1.228360970E+00
6.813000E+10 1.778E+16 320 1.900E-4 1.226107008E+00 1.228960563E+00
1.000000E+11 1.778E+16 320 1.900E-4 1.227841223E+00 1.229793887E+00
1.468000E+11 1.778E+16 320 1.900E-4 1.229593491E+00 1.230926817E+00
2.154000E+11 1.778E+16 320 1.900E-4 1.231491125E+00 1.232426558E+00
3.162000E+11 1.778E+16 320 1.900E-4 1.233691488E+00 1.234323489E+00
4.642000E+11 1.778E+16 320 1.900E-4 1.236214009E+00 1.236648725E+00
6.813000E+11 1.778E+16 320 1.900E-4 1.239041891E+00 1.239340028E+00
1.000000E+12 1.778E+16 320 1.900E-4 1.242134203E+00 1.242345924E+00
1.468000E+12 1.778E+16 320 1.900E-4 1.245397278E+00 1.245551829E+00
2.154000E+12 1.778E+16 320 1.900E-4 1.248755425E+00 1.248872062E+00
3.162000E+12 1.778E+16 320 1.900E-4 1.252166919E+00 1.252258054E+00
4.642000E+12 1.778E+16 320 1.900E-4 1.255629777E+00 1.255703322E+00
6.813000E+12 1.778E+16 320 1.900E-4 1.259172691E+00 1.259233659E+00
1.000000E+13 1.778E+16 320 1.900E-4 1.262839550E+00 1.262891129E+00
