fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.996757539E-13 1.000000000E+20 1.175431760E+00 9.044508169E-15 2.207662360E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 9.222603156E-14 1.000000000E+20 1.227127386E+00 7.302516777E-15 6.576355165E-05 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.700101775E-13 1.000000000E+20 1.200013505E+00 1.532899287E-14 3.646494321E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.663283875E-13 1.000000000E+20 1.230300301E+00 1.374236669E-14 7.054742305E-05 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.866202329E-13 1.000000000E+20 1.218818546E+00 2.713398034E-14 5.426931443E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.889956058E-13 1.000000000E+20 1.235562621E+00 2.570809501E-14 7.940535234E-05 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.652570001E-13 1.000000000E+20 1.234624363E+00 4.901376192E-14 7.699260945E-05 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.762037879E-13 1.000000000E+20 1.243495822E+00 4.777256896E-14 9.540549462E-05 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.159114805E-13 1.000000000E+20 1.249384700E+00 8.939601219E-14 1.090703973E-04 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.371376297E-13 1.000000000E+20 1.253943214E+00 8.835530112E-14 1.230715462E-04 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.146638383E-12 1.000000000E+20 1.263352336E+00 1.642357711E-13 1.566022935E-04 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.078073677E-12 1.000000000E+20 1.265661454E+00 1.633840677E-13 1.678767813E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.579313183E-12 1.000000000E+20 1.275804017E+00 3.040667332E-13 2.255384256E-04 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.519261398E-12 1.000000000E+20 1.276986804E+00 3.033707979E-13 2.350919121E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.158895369E-12 1.000000000E+20 1.286298421E+00 5.671184948E-13 3.212203014E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.105129719E-12 1.000000000E+20 1.286928470E+00 5.665445015E-13 3.295848135E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.948759984E-12 1.000000000E+20 1.295047645E+00 1.064076647E-12 4.498105855E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.899417104E-12 1.000000000E+20 1.295404408E+00 1.063606303E-12 4.572565975E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.028785470E-12 1.000000000E+20 1.302563897E+00 2.005562764E-12 6.193085247E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.982581883E-12 1.000000000E+20 1.302781655E+00 2.005199695E-12 6.259721389E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.502093061E-12 1.000000000E+20 1.309469722E+00 3.793719049E-12 8.379149331E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.458048973E-12 1.000000000E+20 1.309635298E+00 3.793753757E-12 8.438562448E-04 
