N_Fe N_B T d n_FeB n_FeB_SRH
1.100000E+10 8.000E+16 292 2.200E-4 1.208363618E+00 1.221417525E+00
1.302000E+10 8.000E+16 292 2.200E-4 1.210482976E+00 1.221758596E+00
1.540000E+10 8.000E+16 292 2.200E-4 1.212420792E+00 1.222149181E+00
1.822000E+10 8.000E+16 292 2.200E-4 1.214208697E+00 1.222594392E+00
2.156000E+10 8.000E+16 292 2.200E-4 1.215875495E+00 1.223099252E+00
2.551000E+10 8.000E+16 292 2.200E-4 1.217447340E+00 1.223668441E+00
3.018000E+10 8.000E+16 292 2.200E-4 1.218947772E+00 1.224306266E+00
3.571000E+10 8.000E+16 292 2.200E-4 1.220397681E+00 1.225016310E+00
4.226000E+10 8.000E+16 292 2.200E-4 1.221815388E+00 1.225801357E+00
5.000000E+10 8.000E+16 292 2.200E-4 1.223216658E+00 1.226663229E+00
