fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.381937570E-15 1.000000000E+20 1.212200500E+00 1.508689991E-15 2.762721851E-03 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.537998405E-15 1.000000000E+20 1.215717468E+00 1.495284563E-15 3.385004720E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.187717117E-14 1.000000000E+20 1.215172435E+00 4.738546996E-15 3.218433859E-03 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.103819786E-14 1.000000000E+20 1.216334904E+00 4.725429654E-15 3.447319558E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.432388471E-14 1.000000000E+20 1.217732490E+00 1.492788429E-14 3.559745862E-03 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.349932073E-14 1.000000000E+20 1.218110254E+00 1.491522988E-14 3.641005185E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.505216795E-14 1.000000000E+20 1.222291928E+00 4.696542982E-14 4.183822333E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.426507932E-14 1.000000000E+20 1.222417987E+00 4.695385728E-14 4.215629419E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.265837733E-13 1.000000000E+20 1.229855130E+00 1.473835397E-13 5.696525657E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.258686039E-13 1.000000000E+20 1.229902491E+00 1.473742476E-13 5.712327043E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.422570505E-13 1.000000000E+20 1.239244499E+00 4.630515408E-13 8.868360485E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.416224884E-13 1.000000000E+20 1.239267196E+00 4.630466648E-13 8.878690204E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.704196094E-13 1.000000000E+20 1.250060662E+00 1.464178552E-12 1.417363114E-02 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.698342774E-13 1.000000000E+20 1.250074392E+00 1.464183479E-12 1.418129888E-02 
