fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_293 001_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.992577138E-16 1.000000000E+20 1.216282441E+00 8.549752443E-17 4.102058360E-04 
001_293_SRH 001_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.846373315E-16 1.000000000E+20 1.232767853E+00 8.235811607E-17 8.709667969E-04 
002_293 002_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 4.712645793E-16 1.000000000E+20 1.221533778E+00 1.237256676E-16 5.112869460E-04 
002_293_SRH 002_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.615227030E-16 1.000000000E+20 1.233449676E+00 1.207574457E-16 9.003063459E-04 
003_293 003_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.687204231E-16 1.000000000E+20 1.225817178E+00 1.797726508E-16 6.201385187E-04 
003_293_SRH 003_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.654273711E-16 1.000000000E+20 1.234384065E+00 1.770034654E-16 9.422086360E-04 
004_293 004_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.970060928E-16 1.000000000E+20 1.229489499E+00 2.618941599E-16 7.378042293E-04 
004_293_SRH 004_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.019081881E-16 1.000000000E+20 1.235633791E+00 2.593602351E-16 1.001364393E-03 
005_293 005_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.604917850E-16 1.000000000E+20 1.232838635E+00 3.821808979E-16 8.684150575E-04 
005_293_SRH 005_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.753092430E-16 1.000000000E+20 1.237256402E+00 3.799260161E-16 1.083574171E-03 
006_293 006_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.061845866E-15 1.000000000E+20 1.236086945E+00 5.583758419E-16 1.018751652E-03 
006_293_SRH 006_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.879779575E-16 1.000000000E+20 1.239293085E+00 5.564500669E-16 1.195483708E-03 
007_293 007_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.302282565E-15 1.000000000E+20 1.239393001E+00 8.165823198E-16 1.196950994E-03 
007_293_SRH 007_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.140506459E-15 1.000000000E+20 1.241760067E+00 8.150415445E-16 1.343921035E-03 
008_293 008_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.583126618E-15 1.000000000E+20 1.242857339E+00 1.195288202E-15 1.410804166E-03 
008_293_SRH 008_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.433421804E-15 1.000000000E+20 1.244647520E+00 1.194196758E-15 1.534874938E-03 
009_293 009_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.908076019E-15 1.000000000E+20 1.246535173E+00 1.751316303E-15 1.666232069E-03 
009_293_SRH 009_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.769666833E-15 1.000000000E+20 1.247927394E+00 1.750754098E-15 1.772473574E-03 
010_293 010_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.284771945E-15 1.000000000E+20 1.250453397E+00 2.568597640E-15 1.966560620E-03 
010_293_SRH 010_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.156366339E-15 1.000000000E+20 1.251566303E+00 2.568671781E-15 2.058543999E-03 
011_293 011_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.724737531E-15 1.000000000E+20 1.254627069E+00 3.771128525E-15 2.312900223E-03 
011_293_SRH 011_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 2.604842899E-15 1.000000000E+20 1.255537798E+00 3.771987736E-15 2.393091587E-03 
012_293 012_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.242103146E-15 1.000000000E+20 1.259073817E+00 5.542106556E-15 2.704902303E-03 
012_293_SRH 012_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.129290204E-15 1.000000000E+20 1.259832552E+00 5.543959892E-15 2.775018778E-03 
013_293 013_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.852246140E-15 1.000000000E+20 1.263802786E+00 8.152567961E-15 3.142674155E-03 
013_293_SRH 013_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 3.745310201E-15 1.000000000E+20 1.264444057E+00 8.155728964E-15 3.203924154E-03 
014_293 014_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 4.571339886E-15 1.000000000E+20 1.268833562E+00 1.200374042E-14 3.625609227E-03 
014_293_SRH 014_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 4.469322086E-15 1.000000000E+20 1.269377440E+00 1.200855377E-14 3.679054138E-03 
015_293 015_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.416393454E-15 1.000000000E+20 1.274176357E+00 1.769010596E-14 4.152819985E-03 
015_293_SRH 015_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 5.318570059E-15 1.000000000E+20 1.274638723E+00 1.769704688E-14 4.199274154E-03 
016_293 016_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.404910354E-15 1.000000000E+20 1.279815356E+00 2.609220230E-14 4.723992466E-03 
016_293_SRH 016_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 6.310724149E-15 1.000000000E+20 1.280208040E+00 2.610191385E-14 4.764250727E-03 
017_293 017_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.555849389E-15 1.000000000E+20 1.285778524E+00 3.851885888E-14 5.334186006E-03 
017_293_SRH 017_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 7.464892703E-15 1.000000000E+20 1.286111812E+00 3.853208032E-14 5.368777989E-03 
018_293 018_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.886722329E-15 1.000000000E+20 1.292024865E+00 5.691023640E-14 5.981474596E-03 
018_293_SRH 018_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 8.798674377E-15 1.000000000E+20 1.292306732E+00 5.692790898E-14 6.011012741E-03 
019_293 019_293.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.041638768E-14 1.000000000E+20 1.298504765E+00 8.413866701E-14 6.658702820E-03 
019_293_SRH 019_293_srh.dat 293 39.571 1.000000000E+00 0.000000000E+00 1.033101145E-14 1.000000000E+20 1.298742264E+00 8.416193903E-14 6.683774146E-03 
