N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 320 2.400E-4 1.229999696E+00 1.242788056E+00
1.468000E+10 1.000E+16 320 2.400E-4 1.234074453E+00 1.243015083E+00
2.154000E+10 1.000E+16 320 2.400E-4 1.237133279E+00 1.243342119E+00
3.162000E+10 1.000E+16 320 2.400E-4 1.239520814E+00 1.243809255E+00
4.642000E+10 1.000E+16 320 2.400E-4 1.241519133E+00 1.244468594E+00
6.813000E+10 1.000E+16 320 2.400E-4 1.243361686E+00 1.245383814E+00
1.000000E+11 1.000E+16 320 2.400E-4 1.245241966E+00 1.246625479E+00
1.468000E+11 1.000E+16 320 2.400E-4 1.247313915E+00 1.248259858E+00
2.154000E+11 1.000E+16 320 2.400E-4 1.249682701E+00 1.250330254E+00
3.162000E+11 1.000E+16 320 2.400E-4 1.252391211E+00 1.252836305E+00
4.642000E+11 1.000E+16 320 2.400E-4 1.255414681E+00 1.255723128E+00
6.813000E+11 1.000E+16 320 2.400E-4 1.258676468E+00 1.258893109E+00
1.000000E+12 1.000E+16 320 2.400E-4 1.262083055E+00 1.262238244E+00
1.468000E+12 1.000E+16 320 2.400E-4 1.265558681E+00 1.265672759E+00
2.154000E+12 1.000E+16 320 2.400E-4 1.269060672E+00 1.269147168E+00
3.162000E+12 1.000E+16 320 2.400E-4 1.272577293E+00 1.272645048E+00
4.642000E+12 1.000E+16 320 2.400E-4 1.276120449E+00 1.276175178E+00
6.813000E+12 1.000E+16 320 2.400E-4 1.279719066E+00 1.279764422E+00
1.000000E+13 1.000E+16 320 2.400E-4 1.283411518E+00 1.283449840E+00
