fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.280147630E-15 1.000000000E+20 1.209717228E+00 9.443923523E-16 7.894367824E-04 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.428693946E-15 1.000000000E+20 1.217368724E+00 9.317692548E-16 1.199257578E-03 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.944006734E-15 1.000000000E+20 1.211858062E+00 1.379947464E-15 8.878560297E-04 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.093483946E-15 1.000000000E+20 1.217393970E+00 1.367611965E-15 1.200999316E-03 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.914555688E-15 1.000000000E+20 1.213475343E+00 2.019384217E-15 9.706258151E-04 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.065198569E-15 1.000000000E+20 1.217430918E+00 2.007297720E-15 1.203552449E-03 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.330634746E-15 1.000000000E+20 1.214688534E+00 2.958007381E-15 1.037654086E-03 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.482804415E-15 1.000000000E+20 1.217484957E+00 2.946134387E-15 1.207293197E-03 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.390871417E-15 1.000000000E+20 1.215603164E+00 4.335644698E-15 1.091103979E-03 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.545117385E-15 1.000000000E+20 1.217563877E+00 4.323959410E-15 1.212769013E-03 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.037605431E-14 1.000000000E+20 1.216311931E+00 6.357419205E-15 1.134384076E-03 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.533192075E-15 1.000000000E+20 1.217678900E+00 6.345910445E-15 1.220774842E-03 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.467620188E-14 1.000000000E+20 1.216895991E+00 9.324177028E-15 1.171426507E-03 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.383740967E-14 1.000000000E+20 1.217846009E+00 9.312852009E-15 1.232458326E-03 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.081922899E-14 1.000000000E+20 1.217427883E+00 1.367703193E-14 1.206369076E-03 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.998616365E-14 1.000000000E+20 1.218087693E+00 1.366591977E-14 1.249463717E-03 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.949299793E-14 1.000000000E+20 1.217975815E+00 2.006254456E-14 1.243568236E-03 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.866791782E-14 1.000000000E+20 1.218434944E+00 2.005170159E-14 1.274120429E-03 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.154458896E-14 1.000000000E+20 1.218608319E+00 2.942808226E-14 1.287822475E-03 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.073045344E-14 1.000000000E+20 1.218929342E+00 2.941759747E-14 1.309674546E-03 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.793234465E-14 1.000000000E+20 1.219398120E+00 4.316143031E-14 1.344691461E-03 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.713282772E-14 1.000000000E+20 1.219624443E+00 4.315143459E-14 1.360541532E-03 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.960677148E-14 1.000000000E+20 1.220423841E+00 6.329563256E-14 1.420794115E-03 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.882610105E-14 1.000000000E+20 1.220585419E+00 6.328630899E-14 1.432517841E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.073232219E-13 1.000000000E+20 1.221767188E+00 9.280809663E-14 1.523795760E-03 
