N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 303 2.100E-4 1.208250308E+00 1.218402922E+00
1.468000E+10 1.778E+16 303 2.100E-4 1.211333176E+00 1.218552249E+00
2.154000E+10 1.778E+16 303 2.100E-4 1.213675164E+00 1.218767871E+00
3.162000E+10 1.778E+16 303 2.100E-4 1.215507765E+00 1.219077050E+00
4.642000E+10 1.778E+16 303 2.100E-4 1.217025782E+00 1.219515975E+00
6.813000E+10 1.778E+16 303 2.100E-4 1.218396882E+00 1.220130614E+00
1.000000E+11 1.778E+16 303 2.100E-4 1.219767288E+00 1.220975528E+00
1.468000E+11 1.778E+16 303 2.100E-4 1.221263428E+00 1.222109605E+00
2.154000E+11 1.778E+16 303 2.100E-4 1.222989157E+00 1.223587756E+00
3.162000E+11 1.778E+16 303 2.100E-4 1.225019652E+00 1.225450177E+00
4.642000E+11 1.778E+16 303 2.100E-4 1.227396194E+00 1.227713292E+00
6.813000E+11 1.778E+16 303 2.100E-4 1.230126884E+00 1.230367572E+00
1.000000E+12 1.778E+16 303 2.100E-4 1.233195306E+00 1.233384180E+00
1.468000E+12 1.778E+16 303 2.100E-4 1.236574282E+00 1.236727301E+00
2.154000E+12 1.778E+16 303 2.100E-4 1.240239618E+00 1.240366937E+00
3.162000E+12 1.778E+16 303 2.100E-4 1.244179264E+00 1.244287267E+00
4.642000E+12 1.778E+16 303 2.100E-4 1.248394675E+00 1.248487411E+00
6.813000E+12 1.778E+16 303 2.100E-4 1.252894731E+00 1.252974848E+00
1.000000E+13 1.778E+16 303 2.100E-4 1.257686790E+00 1.257756112E+00
