N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+16 303 2.100E-4 1.246357845E+00 1.261891213E+00
1.468000E+10 1.778E+16 303 2.100E-4 1.250280491E+00 1.261964962E+00
2.154000E+10 1.778E+16 303 2.100E-4 1.253392716E+00 1.262072468E+00
3.162000E+10 1.778E+16 303 2.100E-4 1.255867413E+00 1.262228760E+00
4.642000E+10 1.778E+16 303 2.100E-4 1.257850015E+00 1.262455055E+00
6.813000E+10 1.778E+16 303 2.100E-4 1.259478787E+00 1.262780771E+00
1.000000E+11 1.778E+16 303 2.100E-4 1.260891430E+00 1.263245710E+00
1.468000E+11 1.778E+16 303 2.100E-4 1.262225146E+00 1.263901892E+00
2.154000E+11 1.778E+16 303 2.100E-4 1.263615020E+00 1.264814007E+00
3.162000E+11 1.778E+16 303 2.100E-4 1.265191650E+00 1.266057260E+00
4.642000E+11 1.778E+16 303 2.100E-4 1.267076507E+00 1.267711177E+00
6.813000E+11 1.778E+16 303 2.100E-4 1.269373698E+00 1.269848962E+00
1.000000E+12 1.778E+16 303 2.100E-4 1.272158721E+00 1.272523729E+00
1.468000E+12 1.778E+16 303 2.100E-4 1.275467535E+00 1.275755469E+00
2.154000E+12 1.778E+16 303 2.100E-4 1.279291596E+00 1.279524403E+00
3.162000E+12 1.778E+16 303 2.100E-4 1.283584189E+00 1.283776169E+00
4.642000E+12 1.778E+16 303 2.100E-4 1.288278475E+00 1.288438911E+00
6.813000E+12 1.778E+16 303 2.100E-4 1.293308375E+00 1.293443428E+00
1.000000E+13 1.778E+16 303 2.100E-4 1.298620249E+00 1.298734202E+00
