N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 5.623E+15 325 1.800E-4 1.212084673E+00 1.220618925E+00
2.471000E+10 5.623E+15 325 1.800E-4 1.216087137E+00 1.220730099E+00
4.696000E+10 5.623E+15 325 1.800E-4 1.218445236E+00 1.220938352E+00
8.927000E+10 5.623E+15 325 1.800E-4 1.219995007E+00 1.221323517E+00
1.697000E+11 5.623E+15 325 1.800E-4 1.221314209E+00 1.222019887E+00
3.225000E+11 5.623E+15 325 1.800E-4 1.222855114E+00 1.223230419E+00
6.130000E+11 5.623E+15 325 1.800E-4 1.225004875E+00 1.225206037E+00
1.165000E+12 5.623E+15 325 1.800E-4 1.228040395E+00 1.228150403E+00
2.214000E+12 5.623E+15 325 1.800E-4 1.232010227E+00 1.232073000E+00
4.209000E+12 5.623E+15 325 1.800E-4 1.236701916E+00 1.236740428E+00
8.000000E+12 5.623E+15 325 1.800E-4 1.241817338E+00 1.241843217E+00
