N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 8.000E+16 320 2.100E-4 1.188666396E+00 1.227769248E+00
2.154000E+10 8.000E+16 320 2.100E-4 1.210713051E+00 1.230435538E+00
3.162000E+10 8.000E+16 320 2.100E-4 1.218856163E+00 1.232504122E+00
1.468000E+11 8.000E+16 320 2.100E-4 1.243990726E+00 1.246802865E+00
2.154000E+11 8.000E+16 320 2.100E-4 1.249538116E+00 1.251421763E+00
4.642000E+11 8.000E+16 320 2.100E-4 1.259688478E+00 1.260570568E+00
1.000000E+12 8.000E+16 320 2.100E-4 1.268455774E+00 1.268914388E+00
2.154000E+12 8.000E+16 320 2.100E-4 1.276305226E+00 1.276576458E+00
3.162000E+12 8.000E+16 320 2.100E-4 1.280107205E+00 1.280325368E+00
4.642000E+12 8.000E+16 320 2.100E-4 1.283999835E+00 1.284181763E+00
6.813000E+12 8.000E+16 320 2.100E-4 1.288007754E+00 1.288162229E+00
1.000000E+13 8.000E+16 320 2.100E-4 1.292092359E+00 1.292222216E+00
