fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.042920873E-13 1.000000000E+20 1.161229830E+00 8.242430963E-15 1.001050702E-04 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.074103670E-14 1.000000000E+20 1.225631606E+00 6.167877493E-15 3.805548247E-04 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.377631361E-13 1.000000000E+20 1.178774021E+00 1.097179590E-14 1.416505199E-04 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.159909575E-13 1.000000000E+20 1.226971280E+00 9.014303386E-15 3.918482141E-04 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.844338731E-13 1.000000000E+20 1.193738927E+00 1.500402431E-14 1.920164435E-04 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.651561853E-13 1.000000000E+20 1.228845139E+00 1.315286638E-14 4.082901890E-04 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.482853689E-13 1.000000000E+20 1.206409609E+00 2.089800167E-14 2.496888124E-04 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.323811658E-13 1.000000000E+20 1.231413576E+00 1.915237719E-14 4.321296701E-04 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.335166357E-13 1.000000000E+20 1.217356271E+00 2.945593037E-14 3.147923629E-04 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.219968658E-13 1.000000000E+20 1.234839218E+00 2.782222267E-14 4.664800689E-04 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.439586278E-13 1.000000000E+20 1.227209384E+00 4.182714339E-14 3.898218680E-04 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.378740127E-13 1.000000000E+20 1.239247114E+00 4.031552378E-14 5.155271565E-04 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.824818137E-13 1.000000000E+20 1.236487628E+00 5.966603557E-14 4.796985189E-04 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.827662673E-13 1.000000000E+20 1.244669692E+00 5.828634582E-14 5.846376006E-04 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.508802637E-13 1.000000000E+20 1.245491259E+00 8.537621483E-14 5.912975740E-04 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.581635635E-13 1.000000000E+20 1.250994709E+00 8.413387100E-14 6.802722782E-04 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.050689455E-12 1.000000000E+20 1.254277099E+00 1.224831334E-13 7.326153132E-04 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 9.651509599E-13 1.000000000E+20 1.257951874E+00 1.213764209E-13 8.095928533E-04 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.284834482E-12 1.000000000E+20 1.262718291E+00 1.761855891E-13 9.118004071E-04 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.206170333E-12 1.000000000E+20 1.265165078E+00 1.752055332E-13 9.798115352E-04 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.559260120E-12 1.000000000E+20 1.270621653E+00 2.541521715E-13 1.136402729E-03 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.486782197E-12 1.000000000E+20 1.272255398E+00 2.532848164E-13 1.197628232E-03 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.883596234E-12 1.000000000E+20 1.277839442E+00 3.676671782E-13 1.413265051E-03 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.816411237E-12 1.000000000E+20 1.278940092E+00 3.668970549E-13 1.469205733E-03 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.270712830E-12 1.000000000E+20 1.284323565E+00 5.332988960E-13 1.749179990E-03 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.207900839E-12 1.000000000E+20 1.285076044E+00 5.326122148E-13 1.800843113E-03 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.735918093E-12 1.000000000E+20 1.290117524E+00 7.753564595E-13 2.151862077E-03 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.676653877E-12 1.000000000E+20 1.290642020E+00 7.747431814E-13 2.199920986E-03 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.296653649E-12 1.000000000E+20 1.295318614E+00 1.129522306E-12 2.630554543E-03 
015_336_SRH 015_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.240257917E-12 1.000000000E+20 1.295692786E+00 1.128977238E-12 2.675457559E-03 
016_336 016_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.972907912E-12 1.000000000E+20 1.300043693E+00 1.648217325E-12 3.196039166E-03 
016_336_SRH 016_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.918846012E-12 1.000000000E+20 1.300317670E+00 1.647740555E-12 3.238084099E-03 
017_336 017_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.788033321E-12 1.000000000E+20 1.304399521E+00 2.408448029E-12 3.860263259E-03 
017_336_SRH 017_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.735831646E-12 1.000000000E+20 1.304635981E+00 2.408208012E-12 3.899142636E-03 
018_336 018_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.769361530E-12 1.000000000E+20 1.308587762E+00 3.524057988E-12 4.631334539E-03 
018_336_SRH 018_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.718664205E-12 1.000000000E+20 1.308781967E+00 3.524073880E-12 4.668024553E-03 
019_336 019_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.949130602E-12 1.000000000E+20 1.312620739E+00 5.161863656E-12 5.526570107E-03 
019_336_SRH 019_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.899719054E-12 1.000000000E+20 1.312765195E+00 5.161970601E-12 5.560759529E-03 
