N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.400E+15 290 1.800E-4 1.193365292E+00 1.197116529E+00
1.468000E+10 1.400E+15 290 1.800E-4 1.194469345E+00 1.197137149E+00
2.154000E+10 1.400E+15 290 1.800E-4 1.195291217E+00 1.197167322E+00
3.162000E+10 1.400E+15 290 1.800E-4 1.195902673E+00 1.197211492E+00
4.642000E+10 1.400E+15 290 1.800E-4 1.196367842E+00 1.197276124E+00
6.813000E+10 1.400E+15 290 1.800E-4 1.196742094E+00 1.197370582E+00
1.000000E+11 1.400E+15 290 1.800E-4 1.197073849E+00 1.197508382E+00
1.468000E+11 1.400E+15 290 1.800E-4 1.197408076E+00 1.197708871E+00
2.154000E+11 1.400E+15 290 1.800E-4 1.197817661E+00 1.198027935E+00
3.162000E+11 1.400E+15 290 1.800E-4 1.198300109E+00 1.198447006E+00
4.642000E+11 1.400E+15 290 1.800E-4 1.198940898E+00 1.199044416E+00
6.813000E+11 1.400E+15 290 1.800E-4 1.199811993E+00 1.199885848E+00
1.000000E+12 1.400E+15 290 1.800E-4 1.200997968E+00 1.201051529E+00
1.468000E+12 1.400E+15 290 1.800E-4 1.202609296E+00 1.202649018E+00
2.154000E+12 1.400E+15 290 1.800E-4 1.204730615E+00 1.204760816E+00
3.162000E+12 1.400E+15 290 1.800E-4 1.207451464E+00 1.207475076E+00
4.642000E+12 1.400E+15 290 1.800E-4 1.210808228E+00 1.210827203E+00
6.813000E+12 1.400E+15 290 1.800E-4 1.214778439E+00 1.214794035E+00
1.000000E+13 1.400E+15 290 1.800E-4 1.219294411E+00 1.219307455E+00
