fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.277211722E-28 1.000000000E+20 1.046026804E+00 1.502465918E-12 1.426762147E-01 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.552776811E-29 1.000000000E+20 1.050459359E+00 1.447734213E-12 1.559894977E-01 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.454817883E-32 1.000000000E+20 1.047126878E+00 2.169846706E-12 1.460832478E-01 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.283898055E-28 1.000000000E+20 1.050230940E+00 2.115472975E-12 1.553999282E-01 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.056632079E-27 1.000000000E+20 1.047748708E+00 3.138950607E-12 1.480822873E-01 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.054900010E-27 1.000000000E+20 1.049899599E+00 3.084859659E-12 1.545411107E-01 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.065089594E-28 1.000000000E+20 1.047943937E+00 4.539025751E-12 1.488495721E-01 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.212761788E-28 1.000000000E+20 1.049421578E+00 4.485171540E-12 1.532945136E-01 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.115473263E-27 1.000000000E+20 1.047729975E+00 6.547244585E-12 1.484539778E-01 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.116566296E-27 1.000000000E+20 1.048737418E+00 6.493608415E-12 1.514944243E-01 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.440039443E-28 1.000000000E+20 1.047087757E+00 9.398807788E-12 1.468467543E-01 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.283897484E-28 1.000000000E+20 1.047769489E+00 9.345396710E-12 1.489148056E-01 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.234001548E-27 1.000000000E+20 1.045965324E+00 1.339156791E-11 1.438607718E-01 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.013463990E-27 1.000000000E+20 1.046422833E+00 1.333841386E-11 1.452590165E-01 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.204612906E-27 1.000000000E+20 1.044289910E+00 1.887738667E-11 1.392231589E-01 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.206019856E-27 1.000000000E+20 1.044593890E+00 1.882454565E-11 1.401617174E-01 
