N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
3.619000E+13 4.500E+15 333 2.000E-4 1.067644E-1 4.965800E+0 2.747930E-1 6.770420E+1 1.201804E-1 5.806200E+0 2.828610E-1 6.831970E+1 1.1163218E+01 1.4474183E+01 2.8522843E+00 9.0091145E-01
4.715000E+13 4.500E+15 333 2.000E-4 9.802819E-2 4.408600E+0 2.682010E-1 6.707360E+1 1.109248E-1 5.194200E+0 2.765020E-1 6.774100E+1 1.1626444E+01 1.5124562E+01 3.0021483E+00 9.8522313E-01
6.141000E+13 4.500E+15 333 2.000E-4 8.971186E-2 3.891600E+0 2.613800E-1 6.638410E+1 1.020137E-1 4.619900E+0 2.700090E-1 6.708940E+1 1.2059008E+01 1.5764410E+01 3.1958194E+00 1.0512838E+00
8.000000E+13 4.500E+15 333 2.000E-4 8.185303E-2 3.415400E+0 2.542640E-1 6.564180E+1 9.350044E-2 4.085000E+0 2.631790E-1 6.640380E+1 1.2457064E+01 1.6391677E+01 3.3874283E+00 1.1475247E+00
1.300000E+10 4.500E+15 338 2.000E-4 2.963541E-1 2.114630E+1 3.839530E-1 7.433700E+1 2.968285E-1 2.121760E+1 3.843980E-1 7.438240E+1 1.5982293E-01 3.3604178E-01 1.1576543E-01 6.1035944E-02
1.693000E+10 4.500E+15 338 2.000E-4 2.960008E-1 2.108100E+1 3.833960E-1 7.430390E+1 2.965814E-1 2.117010E+1 3.839650E-1 7.436150E+1 1.9576413E-01 4.2087661E-01 1.4819059E-01 7.7459438E-02
2.206000E+10 4.500E+15 338 2.000E-4 2.955434E-1 2.099760E+1 3.826860E-1 7.426190E+1 2.962609E-1 2.110910E+1 3.834120E-1 7.433460E+1 2.4218518E-01 5.2820821E-01 1.8935245E-01 9.7801024E-02
2.874000E+10 4.500E+15 338 2.000E-4 2.949523E-1 2.089160E+1 3.817900E-1 7.420900E+1 2.958459E-1 2.103120E+1 3.827110E-1 7.430000E+1 3.0204914E-01 6.6377572E-01 2.4065156E-01 1.2247645E-01
3.743000E+10 4.500E+15 338 2.000E-4 2.941903E-1 2.075790E+1 3.806660E-1 7.414320E+1 2.953093E-1 2.093210E+1 3.818280E-1 7.425570E+1 3.7892474E-01 8.3221464E-01 3.0432551E-01 1.5150352E-01
4.876000E+10 4.500E+15 338 2.000E-4 2.932111E-1 2.059030E+1 3.792340E-1 7.406900E+1 2.946170E-1 2.080690E+1 3.807250E-1 7.419940E+1 4.7719582E-01 1.0410008E+00 3.9162125E-01 1.7574266E-01
6.352000E+10 4.500E+15 338 2.000E-4 2.919575E-1 2.038240E+1 3.774510E-1 7.398380E+1 2.937265E-1 2.064990E+1 3.793260E-1 7.413500E+1 6.0226095E-01 1.2954058E+00 4.9429778E-01 2.0395225E-01
8.274000E+10 4.500E+15 338 2.000E-4 2.903607E-1 2.012720E+1 3.753120E-1 7.387780E+1 2.925849E-1 2.045470E+1 3.775830E-1 7.406100E+1 7.6018961E-01 1.6010990E+00 6.0145716E-01 2.4736366E-01
1.078000E+11 4.500E+15 338 2.000E-4 2.883395E-1 1.981770E+1 3.727880E-1 7.374780E+1 2.911286E-1 2.021450E+1 3.755000E-1 7.396560E+1 9.5803023E-01 1.9629474E+00 7.2223702E-01 2.9446121E-01
1.404000E+11 4.500E+15 338 2.000E-4 2.858015E-1 1.944760E+1 3.698440E-1 7.359420E+1 2.892814E-1 1.992270E+1 3.730500E-1 7.384510E+1 1.2029463E+00 2.3847169E+00 8.5940222E-01 3.3976527E-01
1.829000E+11 4.500E+15 338 2.000E-4 2.826458E-1 1.901150E+1 3.663590E-1 7.343920E+1 2.869559E-1 1.957270E+1 3.702080E-1 7.369720E+1 1.5020078E+00 2.8672590E+00 1.0396858E+00 3.5008114E-01
2.382000E+11 4.500E+15 338 2.000E-4 2.787693E-1 1.850610E+1 3.625160E-1 7.324930E+1 2.840552E-1 1.915910E+1 3.668340E-1 7.354680E+1 1.8608707E+00 3.4083021E+00 1.1770992E+00 4.0450434E-01
3.103000E+11 4.500E+15 338 2.000E-4 2.740769E-1 1.793020E+1 3.582590E-1 7.304260E+1 2.804780E-1 1.867800E+1 3.631040E-1 7.336050E+1 2.2822111E+00 4.0036406E+00 1.3343285E+00 4.3333947E-01
4.042000E+11 4.500E+15 338 2.000E-4 2.684943E-1 1.728600E+1 3.536500E-1 7.281930E+1 2.761273E-1 1.812780E+1 3.589980E-1 7.314850E+1 2.7643047E+00 4.6436964E+00 1.4897019E+00 4.5004340E-01
5.266000E+11 4.500E+15 338 2.000E-4 2.619840E-1 1.657910E+1 3.488110E-1 7.256970E+1 2.709220E-1 1.750960E+1 3.544900E-1 7.292710E+1 3.2991045E+00 5.3142276E+00 1.6020198E+00 4.9007845E-01
6.859000E+11 4.500E+15 338 2.000E-4 2.545596E-1 1.581850E+1 3.437310E-1 7.231350E+1 2.648123E-1 1.682790E+1 3.497960E-1 7.266700E+1 3.8716857E+00 5.9983718E+00 1.7338677E+00 4.8646566E-01
8.935000E+11 4.500E+15 338 2.000E-4 2.462934E-1 1.501680E+1 3.385750E-1 7.203300E+1 2.577936E-1 1.609050E+1 3.447780E-1 7.241340E+1 4.4610107E+00 6.6728815E+00 1.7991287E+00 5.2531714E-01
1.164000E+12 4.500E+15 338 2.000E-4 2.373133E-1 1.418840E+1 3.333230E-1 7.174760E+1 2.499174E-1 1.530870E+1 3.397340E-1 7.212110E+1 5.0433063E+00 7.3180610E+00 1.8870646E+00 5.1787896E-01
1.516000E+12 4.500E+15 338 2.000E-4 2.277861E-1 1.334820E+1 3.280820E-1 7.144570E+1 2.412910E-1 1.449590E+1 3.345020E-1 7.184010E+1 5.5969348E+00 7.9174111E+00 1.9192710E+00 5.4899701E-01
1.975000E+12 4.500E+15 338 2.000E-4 2.178910E-1 1.250980E+1 3.228380E-1 7.113590E+1 2.320658E-1 1.366680E+1 3.293400E-1 7.152720E+1 6.1080952E+00 8.4657711E+00 1.9742515E+00 5.4706461E-01
2.573000E+12 4.500E+15 338 2.000E-4 2.077894E-1 1.168370E+1 3.176040E-1 7.081590E+1 2.224137E-1 1.283490E+1 3.240920E-1 7.122350E+1 6.5752694E+00 8.9692947E+00 2.0019007E+00 5.7228302E-01
3.351000E+12 4.500E+15 338 2.000E-4 1.976040E-1 1.087650E+1 3.123810E-1 7.048060E+1 2.124980E-1 1.201140E+1 3.189270E-1 7.089360E+1 7.0090071E+00 9.4485239E+00 2.0525073E+00 5.8256317E-01
4.366000E+12 4.500E+15 338 2.000E-4 1.874101E-1 1.009150E+1 3.070990E-1 7.013650E+1 2.024498E-1 1.120380E+1 3.137000E-1 7.056580E+1 7.4288540E+00 9.9278816E+00 2.1042397E+00 6.0836836E-01
5.687000E+12 4.500E+15 338 2.000E-4 1.772436E-1 9.329400E+0 3.017890E-1 6.976520E+1 1.923551E-1 1.041620E+1 3.084960E-1 7.021290E+1 7.8560433E+00 1.0433747E+01 2.1740963E+00 6.3763212E-01
7.408000E+12 4.500E+15 338 2.000E-4 1.671182E-1 8.589900E+0 2.963220E-1 6.938470E+1 1.822585E-1 9.649800E+0 3.031970E-1 6.985030E+1 8.3070474E+00 1.0983647E+01 2.2675026E+00 6.6656836E-01
9.650000E+12 4.500E+15 338 2.000E-4 1.570452E-1 7.873300E+0 2.908000E-1 6.896010E+1 1.721777E-1 8.904600E+0 2.978200E-1 6.946170E+1 8.7888850E+00 1.1581654E+01 2.3571285E+00 7.2212457E-01
1.257000E+13 4.500E+15 338 2.000E-4 1.470512E-1 7.180500E+0 2.850270E-1 6.852720E+1 1.621266E-1 8.180700E+0 2.923220E-1 6.904520E+1 9.2985358E+00 1.2226338E+01 2.4955357E+00 7.5023318E-01
1.637000E+13 4.500E+15 338 2.000E-4 1.371688E-1 6.513700E+0 2.791720E-1 6.803970E+1 1.521170E-1 7.478600E+0 2.866430E-1 6.860550E+1 9.8267781E+00 1.2902147E+01 2.6063780E+00 8.2471522E-01
2.133000E+13 4.500E+15 338 2.000E-4 1.274571E-1 5.875800E+0 2.730660E-1 6.753000E+1 1.421882E-1 6.800400E+0 2.808590E-1 6.811550E+1 1.0360283E+01 1.3596259E+01 2.7747019E+00 8.5956941E-01
2.778000E+13 4.500E+15 338 2.000E-4 1.179798E-1 5.270000E+0 2.667860E-1 6.697330E+1 1.323926E-1 6.149200E+0 2.748010E-1 6.760770E+1 1.0886409E+01 1.4297795E+01 2.9166561E+00 9.3835465E-01
3.619000E+13 4.500E+15 338 2.000E-4 1.088018E-1 4.699100E+0 2.603660E-1 6.635210E+1 1.227940E-1 5.528100E+0 2.686240E-1 6.703720E+1 1.1394856E+01 1.4996111E+01 3.0741855E+00 1.0219699E+00
4.715000E+13 4.500E+15 338 2.000E-4 9.998273E-2 4.165300E+0 2.536330E-1 6.570230E+1 1.134595E-1 4.940400E+0 2.622130E-1 6.642420E+1 1.1878045E+01 1.5689013E+01 3.2721490E+00 1.0868027E+00
6.141000E+13 4.500E+15 338 2.000E-4 9.157359E-2 3.670300E+0 2.467190E-1 6.498200E+1 1.044532E-1 4.388700E+0 2.555670E-1 6.576100E+1 1.2330508E+01 1.6369312E+01 3.4621058E+00 1.1845927E+00
8.000000E+13 4.500E+15 338 2.000E-4 8.361456E-2 3.214600E+0 2.396130E-1 6.417990E+1 9.583115E-2 3.875000E+0 2.487540E-1 6.502190E+1 1.2748037E+01 1.7042581E+01 3.6747148E+00 1.2949483E+00
1.300000E+10 7.000E+16 293 2.000E-4 2.561127E-1 2.561630E+1 4.966920E-1 8.054880E+1 2.479314E-1 2.471830E+1 4.953320E-1 8.051020E+1 -3.2998241E+00 -3.6329359E+00 -2.7456332E-01 -4.7944236E-02
1.693000E+10 7.000E+16 293 2.000E-4 2.556973E-1 2.557050E+1 4.966220E-1 8.054680E+1 2.453474E-1 2.443500E+1 4.948930E-1 8.049710E+1 -4.2184674E+00 -4.6470227E+00 -3.4936845E-01 -6.1741355E-02
2.206000E+10 7.000E+16 293 2.000E-4 2.551603E-1 2.551140E+1 4.965310E-1 8.054430E+1 2.421420E-1 2.408410E+1 4.943450E-1 8.048050E+1 -5.3763081E+00 -5.9263165E+00 -4.4220130E-01 -7.9273861E-02
2.874000E+10 7.000E+16 293 2.000E-4 2.544674E-1 2.543510E+1 4.964140E-1 8.054110E+1 2.382153E-1 2.365490E+1 4.936690E-1 8.045930E+1 -6.8224417E+00 -7.5257135E+00 -5.5604059E-01 -1.0166631E-01
3.743000E+10 7.000E+16 293 2.000E-4 2.535761E-1 2.533700E+1 4.962640E-1 8.053690E+1 2.334765E-1 2.313800E+1 4.928460E-1 8.043280E+1 -8.6088322E+00 -9.5038465E+00 -6.9352293E-01 -1.2942481E-01
4.876000E+10 7.000E+16 293 2.000E-4 2.524337E-1 2.521130E+1 4.960700E-1 8.053140E+1 2.278574E-1 2.252660E+1 4.918570E-1 8.040000E+1 -1.0785825E+01 -1.1917910E+01 -8.5654977E-01 -1.6343284E-01
6.352000E+10 7.000E+16 293 2.000E-4 2.509762E-1 2.505100E+1 4.958230E-1 8.052430E+1 2.213264E-1 2.181810E+1 4.906860E-1 8.036000E+1 -1.3396414E+01 -1.4817514E+01 -1.0469017E+00 -2.0445495E-01
8.274000E+10 7.000E+16 293 2.000E-4 2.491275E-1 2.484790E+1 4.955090E-1 8.051510E+1 2.139014E-1 2.101500E+1 4.892780E-1 8.031970E+1 -1.6468382E+01 -1.8238877E+01 -1.2735091E+00 -2.4327780E-01
1.078000E+11 7.000E+16 293 2.000E-4 2.468001E-1 2.459250E+1 4.951120E-1 8.050340E+1 2.056551E-1 2.012640E+1 4.876300E-1 8.027820E+1 -2.0006798E+01 -2.2190258E+01 -1.5343601E+00 -2.8052448E-01
1.404000E+11 7.000E+16 293 2.000E-4 2.438968E-1 2.427420E+1 4.946150E-1 8.048830E+1 1.967107E-1 1.916630E+1 4.857970E-1 8.022650E+1 -2.3987561E+01 -2.6650423E+01 -1.8151615E+00 -3.2632609E-01
1.829000E+11 7.000E+16 293 2.000E-4 2.403159E-1 2.388230E+1 4.939980E-1 8.046910E+1 1.872259E-1 1.815250E+1 4.837860E-1 8.016380E+1 -2.8356120E+01 -3.1564798E+01 -2.1108507E+00 -3.8084522E-01
2.382000E+11 7.000E+16 293 2.000E-4 2.359595E-1 2.340640E+1 4.932420E-1 8.044500E+1 1.773704E-1 1.710370E+1 4.816060E-1 8.008980E+1 -3.3032062E+01 -3.6849921E+01 -2.4160829E+00 -4.4350217E-01
3.103000E+11 7.000E+16 293 2.000E-4 2.307453E-1 2.283810E+1 4.923260E-1 8.041480E+1 1.673033E-1 1.603730E+1 4.792070E-1 8.001360E+1 -3.7920352E+01 -4.2406141E+01 -2.7376478E+00 -5.0141476E-01
4.042000E+11 7.000E+16 293 2.000E-4 2.246208E-1 2.217240E+1 4.912340E-1 8.037770E+1 1.571588E-1 1.496780E+1 4.765530E-1 7.994120E+1 -4.2926009E+01 -4.8133994E+01 -3.0806647E+00 -5.4602633E-01
5.266000E+11 7.000E+16 293 2.000E-4 2.175779E-1 2.140920E+1 4.899480E-1 8.033360E+1 1.470418E-1 1.390680E+1 4.737620E-1 7.985230E+1 -4.7970101E+01 -5.3947709E+01 -3.4164834E+00 -6.0273780E-01
6.859000E+11 7.000E+16 293 2.000E-4 2.096628E-1 2.055450E+1 4.883750E-1 8.029570E+1 1.370344E-1 1.286310E+1 4.708240E-1 7.974750E+1 -5.3000123E+01 -5.9794295E+01 -3.7277199E+00 -6.8741967E-01
8.935000E+11 7.000E+16 293 2.000E-4 2.009772E-1 1.962010E+1 4.866110E-1 8.024780E+1 1.272045E-1 1.184390E+1 4.675800E-1 7.965210E+1 -5.7995354E+01 -6.5655738E+01 -4.0701057E+00 -7.4787733E-01
1.164000E+12 7.000E+16 293 2.000E-4 1.916677E-1 1.862270E+1 4.846630E-1 8.018880E+1 1.176144E-1 1.085600E+1 4.641640E-1 7.954260E+1 -6.2962783E+01 -7.1542926E+01 -4.4163270E+00 -8.1239487E-01
1.516000E+12 7.000E+16 293 2.000E-4 1.819056E-1 1.758130E+1 4.825420E-1 8.011820E+1 1.083233E-1 9.905600E+0 4.606150E-1 7.941140E+1 -6.7928414E+01 -7.7488491E+01 -4.7603747E+00 -8.9004853E-01
1.975000E+12 7.000E+16 293 2.000E-4 1.718627E-1 1.651480E+1 4.802480E-1 8.003640E+1 9.938723E-2 8.998400E+0 4.567300E-1 7.929310E+1 -7.2922316E+01 -8.3530405E+01 -5.1492129E+00 -9.3740817E-01
2.573000E+12 7.000E+16 293 2.000E-4 1.616905E-1 1.543980E+1 4.776510E-1 7.996620E+1 9.085599E-2 8.139200E+0 4.527220E-1 7.915140E+1 -7.7963500E+01 -8.9696776E+01 -5.5064698E+00 -1.0294196E+00
3.351000E+12 7.000E+16 293 2.000E-4 1.515111E-1 1.436920E+1 4.749020E-1 7.988160E+1 8.277051E-2 7.331900E+0 4.485080E-1 7.900100E+1 -8.3049615E+01 -9.5981942E+01 -5.8848449E+00 -1.1146694E+00
4.366000E+12 7.000E+16 293 2.000E-4 1.414172E-1 1.331330E+1 4.720100E-1 7.978010E+1 7.516126E-2 6.579100E+0 4.440580E-1 7.884840E+1 -8.8151715E+01 -1.0235747E+02 -6.2946732E+00 -1.1816346E+00
5.687000E+12 7.000E+16 293 2.000E-4 1.314819E-1 1.227990E+1 4.688890E-1 7.967460E+1 6.804782E-2 5.882100E+0 4.395150E-1 7.866940E+1 -9.3219856E+01 -1.0876728E+02 -6.6832759E+00 -1.2777522E+00
7.408000E+12 7.000E+16 293 2.000E-4 1.217674E-1 1.127560E+1 4.655030E-1 7.956990E+1 6.143931E-2 5.241200E+0 4.346710E-1 7.850270E+1 -9.8191353E+01 -1.1513394E+02 -7.0931808E+00 -1.3594437E+00
9.650000E+12 7.000E+16 293 2.000E-4 1.123319E-1 1.030670E+1 4.619900E-1 7.944090E+1 5.533542E-2 4.655500E+0 4.298010E-1 7.829970E+1 -1.0300180E+02 -1.2138761E+02 -7.4892799E+00 -1.4574768E+00
1.257000E+13 7.000E+16 293 2.000E-4 1.032311E-1 9.378800E+0 4.582170E-1 7.930930E+1 4.972778E-2 4.123500E+0 4.246260E-1 7.811350E+1 -1.0759242E+02 -1.2744756E+02 -7.9107261E+00 -1.5308493E+00
1.637000E+13 7.000E+16 293 2.000E-4 9.451619E-2 8.497000E+0 4.542140E-1 7.916950E+1 4.460132E-2 3.642900E+0 4.194440E-1 7.789040E+1 -1.1191344E+02 -1.3324824E+02 -8.2895452E+00 -1.6421793E+00
2.133000E+13 7.000E+16 293 2.000E-4 8.623141E-2 7.665500E+0 4.501020E-1 7.899990E+1 3.993580E-2 3.210800E+0 4.140080E-1 7.767830E+1 -1.1592508E+02 -1.3874112E+02 -8.7181890E+00 -1.7013761E+00
2.778000E+13 7.000E+16 293 2.000E-4 7.841139E-2 6.887500E+0 4.456250E-1 7.884540E+1 3.570709E-2 2.824100E+0 4.085380E-1 7.743720E+1 -1.1959614E+02 -1.4388301E+02 -9.0779805E+00 -1.8185058E+00
3.619000E+13 7.000E+16 293 2.000E-4 7.108020E-2 6.164800E+0 4.410860E-1 7.865190E+1 3.188848E-2 2.479500E+0 4.029080E-1 7.719290E+1 -1.2290244E+02 -1.4863077E+02 -9.4756123E+00 -1.8900702E+00
4.715000E+13 7.000E+16 293 2.000E-4 6.425130E-2 5.498100E+0 4.362380E-1 7.846350E+1 2.845173E-2 2.173500E+0 3.971830E-1 7.693390E+1 -1.2582564E+02 -1.5296066E+02 -9.8329989E+00 -1.9882003E+00
6.141000E+13 7.000E+16 293 2.000E-4 5.792832E-2 4.887000E+0 4.313050E-1 7.823910E+1 2.536794E-2 1.902800E+0 3.914140E-1 7.665170E+1 -1.2835248E+02 -1.5683204E+02 -1.0191511E+01 -2.0709260E+00
8.000000E+13 7.000E+16 293 2.000E-4 5.210618E-2 4.330100E+0 4.260860E-1 7.801470E+1 2.260833E-2 1.663900E+0 3.854720E-1 7.637270E+1 -1.3047337E+02 -1.6023800E+02 -1.0536174E+01 -2.1499829E+00
1.300000E+10 7.000E+16 298 2.000E-4 2.580959E-1 2.499020E+1 4.843650E-1 7.996080E+1 2.507456E-1 2.420330E+1 4.831120E-1 7.991990E+1 -2.9313775E+00 -3.2512095E+00 -2.5936015E-01 -5.1176240E-02
1.693000E+10 7.000E+16 298 2.000E-4 2.576904E-1 2.494670E+1 4.842960E-1 7.995860E+1 2.483498E-1 2.394730E+1 4.826980E-1 7.990590E+1 -3.7610660E+00 -4.1733306E+00 -3.3105586E-01 -6.5952577E-02
2.206000E+10 7.000E+16 298 2.000E-4 2.571661E-1 2.489040E+1 4.842060E-1 7.995570E+1 2.453679E-1 2.362920E+1 4.821800E-1 7.988820E+1 -4.8083714E+00 -5.3374638E+00 -4.2017504E-01 -8.4493079E-02
2.874000E+10 7.000E+16 298 2.000E-4 2.564896E-1 2.481790E+1 4.840900E-1 7.995190E+1 2.417000E-1 2.323850E+1 4.815380E-1 7.986590E+1 -6.1189905E+00 -6.7964800E+00 -5.2996856E-01 -1.0768050E-01
3.743000E+10 7.000E+16 298 2.000E-4 2.556191E-1 2.472450E+1 4.839410E-1 7.994710E+1 2.372519E-1 2.276560E+1 4.807510E-1 7.983820E+1 -7.7416451E+00 -8.6046491E+00 -6.6354516E-01 -1.3640087E-01
4.876000E+10 7.000E+16 298 2.000E-4 2.545031E-1 2.460490E+1 4.837490E-1 7.994080E+1 2.319471E-1 2.220310E+1 4.797880E-1 7.980630E+1 -9.7246312E+00 -1.0817408E+01 -8.2557296E-01 -1.6853306E-01
6.352000E+10 7.000E+16 298 2.000E-4 2.530788E-1 2.445230E+1 4.835040E-1 7.993270E+1 2.257416E-1 2.154700E+1 4.785890E-1 7.977640E+1 -1.2109952E+01 -1.3483548E+01 -1.0269772E+00 -1.9592260E-01
8.274000E+10 7.000E+16 298 2.000E-4 2.512715E-1 2.425890E+1 4.831930E-1 7.992230E+1 2.186360E-1 2.079820E+1 4.771970E-1 7.973840E+1 -1.4926865E+01 -1.6639421E+01 -1.2565041E+00 -2.3062916E-01
1.078000E+11 7.000E+16 298 2.000E-4 2.489949E-1 2.401540E+1 4.827980E-1 7.990900E+1 2.106849E-1 1.996340E+1 4.756120E-1 7.969100E+1 -1.8183553E+01 -2.0297144E+01 -1.5108954E+00 -2.7355661E-01
1.404000E+11 7.000E+16 298 2.000E-4 2.461531E-1 2.371200E+1 4.823040E-1 7.989200E+1 2.019944E-1 1.905460E+1 4.738350E-1 7.963340E+1 -2.1861349E+01 -2.4442392E+01 -1.7873310E+00 -3.2473811E-01
1.829000E+11 7.000E+16 298 2.000E-4 2.426453E-1 2.333810E+1 4.816890E-1 7.987060E+1 1.927104E-1 1.808800E+1 4.718710E-1 7.956500E+1 -2.5911886E+01 -2.9025321E+01 -2.0806534E+00 -3.8408848E-01
2.382000E+11 7.000E+16 298 2.000E-4 2.383735E-1 2.288360E+1 4.809340E-1 7.984390E+1 1.829974E-1 1.708130E+1 4.697080E-1 7.948930E+1 -3.0260594E+01 -3.3968726E+01 -2.3899955E+00 -4.4609778E-01
3.103000E+11 7.000E+16 298 2.000E-4 2.332544E-1 2.234030E+1 4.800170E-1 7.981100E+1 1.730156E-1 1.605170E+1 4.672540E-1 7.942230E+1 -3.4816976E+01 -3.9177159E+01 -2.7314908E+00 -4.8940915E-01
4.042000E+11 7.000E+16 298 2.000E-4 2.272332E-1 2.170300E+1 4.788540E-1 7.978200E+1 1.629038E-1 1.501390E+1 4.646560E-1 7.933970E+1 -3.9489195E+01 -4.4552714E+01 -3.0555938E+00 -5.5747627E-01
5.266000E+11 7.000E+16 298 2.000E-4 2.202980E-1 2.097130E+1 4.774980E-1 7.974530E+1 1.527724E-1 1.397960E+1 4.619080E-1 7.924190E+1 -4.4200130E+01 -5.0013591E+01 -3.3751310E+00 -6.3526998E-01
6.859000E+11 7.000E+16 298 2.000E-4 2.124899E-1 2.015060E+1 4.759440E-1 7.969930E+1 1.427075E-1 1.295790E+1 4.589300E-1 7.914090E+1 -4.8898902E+01 -5.5508223E+01 -3.7073192E+00 -7.0557702E-01
8.935000E+11 7.000E+16 298 2.000E-4 2.039047E-1 1.925170E+1 4.741950E-1 7.964280E+1 1.327798E-1 1.195630E+1 4.556910E-1 7.904140E+1 -5.3566054E+01 -6.1017204E+01 -4.0606464E+00 -7.6086709E-01
1.164000E+12 7.000E+16 298 2.000E-4 1.946835E-1 1.829050E+1 4.722570E-1 7.957540E+1 1.230530E-1 1.098150E+1 4.523180E-1 7.891980E+1 -5.8211096E+01 -6.6557392E+01 -4.4081819E+00 -8.3071675E-01
1.516000E+12 7.000E+16 298 2.000E-4 1.849929E-1 1.728490E+1 4.701330E-1 7.949720E+1 1.135887E-1 1.003980E+1 4.487120E-1 7.879240E+1 -6.2862063E+01 -7.2163788E+01 -4.7738861E+00 -8.9450252E-01
1.975000E+12 7.000E+16 298 2.000E-4 1.750010E-1 1.625290E+1 4.677010E-1 7.942990E+1 1.044463E-1 9.137200E+0 4.448410E-1 7.866440E+1 -6.7551172E+01 -7.7876155E+01 -5.1389148E+00 -9.7312126E-01
2.573000E+12 7.000E+16 298 2.000E-4 1.648575E-1 1.521050E+1 4.651130E-1 7.934810E+1 9.568058E-2 8.279100E+0 4.408600E-1 7.850870E+1 -7.2299854E+01 -8.3721661E+01 -5.5012929E+00 -1.0691809E+00
3.351000E+12 7.000E+16 298 2.000E-4 1.546830E-1 1.417030E+1 4.623770E-1 7.925030E+1 8.733831E-2 7.469600E+0 4.365550E-1 7.836370E+1 -7.7107846E+01 -8.9706276E+01 -5.9149477E+00 -1.1313912E+00
4.366000E+12 7.000E+16 298 2.000E-4 1.445701E-1 1.314210E+1 4.594440E-1 7.914350E+1 7.945633E-2 6.712000E+0 4.321380E-1 7.819260E+1 -8.1949129E+01 -9.5800060E+01 -6.3188148E+00 -1.2160997E+00
5.687000E+12 7.000E+16 298 2.000E-4 1.345917E-1 1.213360E+1 4.562100E-1 7.904400E+1 7.206045E-2 6.008400E+0 4.274810E-1 7.801960E+1 -8.6776103E+01 -1.0194395E+02 -6.7205326E+00 -1.3130034E+00
7.408000E+12 7.000E+16 298 2.000E-4 1.248108E-1 1.115150E+1 4.528440E-1 7.892100E+1 6.516563E-2 5.359300E+0 4.226700E-1 7.783030E+1 -9.1528571E+01 -1.0807755E+02 -7.1389027E+00 -1.4013822E+00
9.650000E+12 7.000E+16 298 2.000E-4 1.152870E-1 1.020180E+1 4.492770E-1 7.878480E+1 5.877674E-2 4.764600E+0 4.176720E-1 7.763260E+1 -9.6143917E+01 -1.1411661E+02 -7.5669425E+00 -1.4841703E+00
1.257000E+13 7.000E+16 298 2.000E-4 1.060782E-1 9.290400E+0 4.453980E-1 7.865370E+1 5.288978E-2 4.223000E+0 4.125270E-1 7.742040E+1 -1.0056465E+02 -1.1999526E+02 -7.9682057E+00 -1.5929910E+00
1.637000E+13 7.000E+16 298 2.000E-4 9.723856E-2 8.422500E+0 4.414080E-1 7.849200E+1 4.749328E-2 3.732600E+0 4.072080E-1 7.720090E+1 -1.0474172E+02 -1.2564700E+02 -8.3986562E+00 -1.6723898E+00
2.133000E+13 7.000E+16 298 2.000E-4 8.881559E-2 7.602700E+0 4.371130E-1 7.833320E+1 4.256974E-2 3.290900E+0 4.017950E-1 7.696040E+1 -1.0863550E+02 -1.3102191E+02 -8.7900546E+00 -1.7837745E+00
2.778000E+13 7.000E+16 298 2.000E-4 8.084750E-2 6.834200E+0 4.326610E-1 7.815100E+1 3.809706E-2 2.894900E+0 3.961860E-1 7.672030E+1 -1.1221454E+02 -1.3607724E+02 -9.2065343E+00 -1.8648259E+00
3.619000E+13 7.000E+16 298 2.000E-4 7.336188E-2 6.119200E+0 4.279880E-1 7.795660E+1 3.404986E-2 2.541600E+0 3.905650E-1 7.644630E+1 -1.1545428E+02 -1.4076172E+02 -9.5817598E+00 -1.9756352E+00
4.715000E+13 7.000E+16 298 2.000E-4 6.637550E-2 5.458600E+0 4.231080E-1 7.774710E+1 3.040063E-2 2.227500E+0 3.847040E-1 7.618470E+1 -1.1833594E+02 -1.4505499E+02 -9.9827400E+00 -2.0508055E+00
6.141000E+13 7.000E+16 298 2.000E-4 5.989493E-2 4.852400E+0 4.180470E-1 7.751730E+1 2.712074E-2 1.949300E+0 3.788550E-1 7.588650E+1 -1.2084549E+02 -1.4893039E+02 -1.0344855E+01 -2.1489988E+00
8.000000E+13 7.000E+16 298 2.000E-4 5.391766E-2 4.299400E+0 4.127870E-1 7.726960E+1 2.418126E-2 1.703700E+0 3.728520E-1 7.558660E+1 -1.2297291E+02 -1.5235664E+02 -1.0710684E+01 -2.2265851E+00
1.300000E+10 7.000E+16 303 2.000E-4 2.599696E-1 2.434270E+1 4.720380E-1 7.934680E+1 2.531460E-1 2.363030E+1 4.708330E-1 7.930330E+1 -2.6955196E+00 -3.0147734E+00 -2.5592938E-01 -5.4852698E-02
1.693000E+10 7.000E+16 303 2.000E-4 2.595739E-1 2.430130E+1 4.719690E-1 7.934430E+1 2.508655E-1 2.339290E+1 4.704300E-1 7.928850E+1 -3.4713422E+00 -3.8832295E+00 -3.2714750E-01 -7.0375906E-02
2.206000E+10 7.000E+16 303 2.000E-4 2.590620E-1 2.424780E+1 4.718800E-1 7.934110E+1 2.480215E-1 2.309740E+1 4.699190E-1 7.927060E+1 -4.4514286E+00 -4.9806472E+00 -4.1730596E-01 -8.8935873E-02
