N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 320 1.800E-4 1.212387110E+00 1.218214990E+00
2.471000E+10 5.623E+15 320 1.800E-4 1.215643852E+00 1.218775165E+00
4.696000E+10 5.623E+15 320 1.800E-4 1.218135931E+00 1.219803608E+00
8.927000E+10 5.623E+15 320 1.800E-4 1.220752221E+00 1.221636374E+00
1.697000E+11 5.623E+15 320 1.800E-4 1.224264762E+00 1.224733553E+00
3.225000E+11 5.623E+15 320 1.800E-4 1.229268433E+00 1.229518958E+00
6.130000E+11 5.623E+15 320 1.800E-4 1.235833653E+00 1.235970576E+00
1.165000E+12 5.623E+15 320 1.800E-4 1.243217383E+00 1.243295502E+00
2.214000E+12 5.623E+15 320 1.800E-4 1.250396507E+00 1.250443897E+00
4.209000E+12 5.623E+15 320 1.800E-4 1.256995282E+00 1.257026251E+00
8.000000E+12 5.623E+15 320 1.800E-4 1.263238413E+00 1.263260271E+00
