N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+15 320 1.900E-4 1.207275815E+00 1.214603161E+00
1.468000E+10 5.623E+15 320 1.900E-4 1.209792331E+00 1.214865778E+00
2.154000E+10 5.623E+15 320 1.900E-4 1.211748911E+00 1.215246159E+00
3.162000E+10 5.623E+15 320 1.900E-4 1.213391089E+00 1.215793770E+00
4.642000E+10 5.623E+15 320 1.900E-4 1.214928488E+00 1.216575260E+00
6.813000E+10 5.623E+15 320 1.900E-4 1.216549625E+00 1.217676602E+00
1.000000E+11 5.623E+15 320 1.900E-4 1.218430465E+00 1.219201251E+00
1.468000E+11 5.623E+15 320 1.900E-4 1.220732734E+00 1.221260193E+00
2.154000E+11 5.623E+15 320 1.900E-4 1.223586560E+00 1.223948307E+00
3.162000E+11 5.623E+15 320 1.900E-4 1.227056440E+00 1.227305747E+00
4.642000E+11 5.623E+15 320 1.900E-4 1.231100659E+00 1.231273934E+00
6.813000E+11 5.623E+15 320 1.900E-4 1.235553017E+00 1.235674998E+00
1.000000E+12 5.623E+15 320 1.900E-4 1.240161192E+00 1.240248557E+00
1.468000E+12 5.623E+15 320 1.900E-4 1.244681884E+00 1.244745765E+00
2.154000E+12 5.623E+15 320 1.900E-4 1.248973374E+00 1.249021218E+00
3.162000E+12 5.623E+15 320 1.900E-4 1.253017379E+00 1.253054172E+00
4.642000E+12 5.623E+15 320 1.900E-4 1.256871250E+00 1.256900342E+00
6.813000E+12 5.623E+15 320 1.900E-4 1.260610524E+00 1.260634162E+00
1.000000E+13 5.623E+15 320 1.900E-4 1.264301759E+00 1.264321437E+00
