fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.338229409E-13 1.000000000E+20 1.145717364E+00 3.003794498E-14 1.223607451E-03 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.687225790E-13 1.000000000E+20 1.151561301E+00 2.874215527E-14 1.697703654E-03 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.123884205E-13 1.000000000E+20 1.147751213E+00 4.345204252E-14 1.340796640E-03 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.473228527E-13 1.000000000E+20 1.151785178E+00 4.216377085E-14 1.694019898E-03 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.273265875E-13 1.000000000E+20 1.149335311E+00 6.311856170E-14 1.431863373E-03 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.623161154E-13 1.000000000E+20 1.152111521E+00 6.183690730E-14 1.688665643E-03 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.952251380E-13 1.000000000E+20 1.150677593E+00 9.193093766E-14 1.497836231E-03 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.302980690E-13 1.000000000E+20 1.152585745E+00 9.065587223E-14 1.680922622E-03 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.399478566E-13 1.000000000E+20 1.151959911E+00 1.341041245E-13 1.541259560E-03 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.751442969E-13 1.000000000E+20 1.153271635E+00 1.328364691E-13 1.669804099E-03 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.195504663E-12 1.000000000E+20 1.153353833E+00 1.957599347E-13 1.564840125E-03 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.130881671E-12 1.000000000E+20 1.154256974E+00 1.945014025E-13 1.654005016E-03 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.709698904E-12 1.000000000E+20 1.155034910E+00 2.857572238E-13 1.570668091E-03 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.645337289E-12 1.000000000E+20 1.155658686E+00 2.845105151E-13 1.631908359E-03 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.448364341E-12 1.000000000E+20 1.157191708E+00 4.168631935E-13 1.560036816E-03 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.384377322E-12 1.000000000E+20 1.157624777E+00 4.156319982E-13 1.601739011E-03 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.499478506E-12 1.000000000E+20 1.160024586E+00 6.074070563E-13 1.533883985E-03 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.436021572E-12 1.000000000E+20 1.160327609E+00 6.061960229E-13 1.562063933E-03 
