fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_333 001_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.719132105E-13 1.000000000E+20 1.166755723E+00 8.536578465E-14 4.021328787E-04 
001_333_SRH 001_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.252573675E-13 1.000000000E+20 1.168377485E+00 8.450923877E-14 4.451511515E-04 
002_333 002_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 5.431669190E-13 1.000000000E+20 1.167932159E+00 9.973373138E-14 4.042287001E-04 
002_333_SRH 002_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 4.965949711E-13 1.000000000E+20 1.169316509E+00 9.888366515E-14 4.412636206E-04 
003_333 003_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 6.260133938E-13 1.000000000E+20 1.169216575E+00 1.165185983E-13 4.049896207E-04 
003_333_SRH 003_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 5.795391617E-13 1.000000000E+20 1.170398535E+00 1.156756950E-13 4.367858625E-04 
004_333 004_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 7.222099165E-13 1.000000000E+20 1.170632349E+00 1.361191961E-13 4.044169954E-04 
004_333_SRH 004_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 6.758492330E-13 1.000000000E+20 1.171641805E+00 1.352842253E-13 4.316437739E-04 
005_333 005_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 8.337346821E-13 1.000000000E+20 1.172203175E+00 1.589985102E-13 4.025053929E-04 
005_333_SRH 005_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 7.875056396E-13 1.000000000E+20 1.173065670E+00 1.581723096E-13 4.257597454E-04 
006_333 006_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 9.627986956E-13 1.000000000E+20 1.173952887E+00 1.856939303E-13 3.992434692E-04 
006_333_SRH 006_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 9.167218624E-13 1.000000000E+20 1.174690165E+00 1.848774040E-13 4.190549998E-04 
007_333 007_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.111852286E-12 1.000000000E+20 1.175904795E+00 2.168292948E-13 3.946167596E-04 
007_333_SRH 007_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.065950976E-12 1.000000000E+20 1.176535502E+00 2.160233930E-13 4.114526864E-04 
008_333 008_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.283584009E-12 1.000000000E+20 1.178081151E+00 2.531291102E-13 3.886122869E-04 
008_333_SRH 008_333_srh.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.237884439E-12 1.000000000E+20 1.178621138E+00 2.523348129E-13 4.028827999E-04 
009_333 009_333.dat 333 34.817 1.000000000E+00 0.000000000E+00 1.480908976E-12 1.000000000E+20 1.180501994E+00 2.954354879E-13 3.812241193E-04 
