N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 290 1.900E-4 1.189807090E+00 1.190889037E+00
1.468000E+10 1.000E+15 290 1.900E-4 1.190259990E+00 1.191006506E+00
2.154000E+10 1.000E+15 290 1.900E-4 1.190663218E+00 1.191177011E+00
3.162000E+10 1.000E+15 290 1.900E-4 1.191070084E+00 1.191423290E+00
4.642000E+10 1.000E+15 290 1.900E-4 1.191533644E+00 1.191776476E+00
6.813000E+10 1.000E+15 290 1.900E-4 1.192110598E+00 1.192277799E+00
1.000000E+11 1.000E+15 290 1.900E-4 1.192863627E+00 1.192979106E+00
1.468000E+11 1.000E+15 290 1.900E-4 1.193860423E+00 1.193940597E+00
2.154000E+11 1.000E+15 290 1.900E-4 1.195167325E+00 1.195223442E+00
3.162000E+11 1.000E+15 290 1.900E-4 1.196836139E+00 1.196875899E+00
4.642000E+11 1.000E+15 290 1.900E-4 1.198886637E+00 1.198915287E+00
6.813000E+11 1.000E+15 290 1.900E-4 1.201294556E+00 1.201315663E+00
1.000000E+12 1.000E+15 290 1.900E-4 1.203999471E+00 1.204015451E+00
1.468000E+12 1.000E+15 290 1.900E-4 1.206936672E+00 1.206949134E+00
2.154000E+12 1.000E+15 290 1.900E-4 1.210072038E+00 1.210082052E+00
3.162000E+12 1.000E+15 290 1.900E-4 1.213408928E+00 1.213417197E+00
4.642000E+12 1.000E+15 290 1.900E-4 1.216963162E+00 1.216970142E+00
6.813000E+12 1.000E+15 290 1.900E-4 1.220734948E+00 1.220740928E+00
1.000000E+13 1.000E+15 290 1.900E-4 1.224700651E+00 1.224705816E+00
