N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 290 1.900E-4 1.190908095E+00 1.193836010E+00
1.468000E+10 1.000E+15 290 1.900E-4 1.191789685E+00 1.193854897E+00
2.154000E+10 1.000E+15 290 1.900E-4 1.192439163E+00 1.193882538E+00
3.162000E+10 1.000E+15 290 1.900E-4 1.192931727E+00 1.193935978E+00
4.642000E+10 1.000E+15 290 1.900E-4 1.193303103E+00 1.193997398E+00
6.813000E+10 1.000E+15 290 1.900E-4 1.193615318E+00 1.194095727E+00
1.000000E+11 1.000E+15 290 1.900E-4 1.193895528E+00 1.194227473E+00
1.468000E+11 1.000E+15 290 1.900E-4 1.194184615E+00 1.194414102E+00
2.154000E+11 1.000E+15 290 1.900E-4 1.194523378E+00 1.194682556E+00
3.162000E+11 1.000E+15 290 1.900E-4 1.194975035E+00 1.195086376E+00
4.642000E+11 1.000E+15 290 1.900E-4 1.195554530E+00 1.195632838E+00
6.813000E+11 1.000E+15 290 1.900E-4 1.196348716E+00 1.196404455E+00
1.000000E+12 1.000E+15 290 1.900E-4 1.197435880E+00 1.197476205E+00
1.468000E+12 1.000E+15 290 1.900E-4 1.198908066E+00 1.198937854E+00
2.154000E+12 1.000E+15 290 1.900E-4 1.200869925E+00 1.200892503E+00
3.162000E+12 1.000E+15 290 1.900E-4 1.203381222E+00 1.203398811E+00
4.642000E+12 1.000E+15 290 1.900E-4 1.206507220E+00 1.206521314E+00
6.813000E+12 1.000E+15 290 1.900E-4 1.210236219E+00 1.210247792E+00
1.000000E+13 1.000E+15 290 1.900E-4 1.214497413E+00 1.214507089E+00
