fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.474018564E-14 1.000000000E+20 1.209761487E+00 3.552517140E-15 4.183012030E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.129647847E-14 1.000000000E+20 1.215168101E+00 3.497377206E-15 5.427568581E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.843550414E-14 1.000000000E+20 1.212141365E+00 1.107449993E-14 5.152814703E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.501270011E-14 1.000000000E+20 1.215553243E+00 1.104942126E-14 5.529177858E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.410887333E-14 1.000000000E+20 1.213601702E+00 1.623810864E-14 5.327138044E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.070635063E-14 1.000000000E+20 1.215801907E+00 1.620806435E-14 5.598019675E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.075980255E-13 1.000000000E+20 1.215720952E+00 3.488668082E-14 5.704339158E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.042614318E-13 1.000000000E+20 1.216585142E+00 3.484744180E-14 5.854209215E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.834050987E-13 1.000000000E+20 1.219087054E+00 1.095377604E-13 6.756675710E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.802843358E-13 1.000000000E+20 1.219330676E+00 1.094970329E-13 6.822143945E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.780103024E-13 1.000000000E+20 1.220693317E+00 1.602420516E-13 7.383049410E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.749980733E-13 1.000000000E+20 1.220861797E+00 1.602034077E-13 7.434512314E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.829160250E-13 1.000000000E+20 1.227611805E+00 5.010920912E-13 1.077888860E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.802744485E-13 1.000000000E+20 1.227676656E+00 5.010645446E-13 1.080919243E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.163080991E-12 1.000000000E+20 1.233705771E+00 1.073478329E-12 1.473147764E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.160640085E-12 1.000000000E+20 1.233745393E+00 1.073462097E-12 1.475588580E-03 
