T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
315 001_315 36.807 4.679060E-1 7.040849E-1 7.864670E+1 2.590980E+1 3.934670E-1 6.585011E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 3.162E+16
315 002_315 36.807 4.672800E-1 6.980883E-1 7.862790E+1 2.564860E+1 3.928810E-1 6.528347E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 3.162E+16
315 003_315 36.807 4.664250E-1 6.898665E-1 7.860130E+1 2.529160E+1 3.920800E-1 6.450626E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 3.162E+16
315 004_315 36.807 4.652900E-1 6.788804E-1 7.856420E+1 2.481650E+1 3.910250E-1 6.346534E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 3.162E+16
315 005_315 36.807 4.638290E-1 6.646678E-1 7.851380E+1 2.420520E+1 3.896390E-1 6.212211E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 3.162E+16
315 006_315 36.807 4.620120E-1 6.469688E-1 7.844760E+1 2.344850E+1 3.879200E-1 6.044691E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 3.162E+16
315 007_315 36.807 4.598180E-1 6.258181E-1 7.836610E+1 2.255080E+1 3.858110E-1 5.845046E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 3.162E+16
315 008_315 36.807 4.571460E-1 6.015300E-1 7.828670E+1 2.152780E+1 3.833690E-1 5.615429E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 3.162E+16
315 009_315 36.807 4.541510E-1 5.745528E-1 7.818390E+1 2.040080E+1 3.805570E-1 5.360786E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 3.162E+16
315 010_315 36.807 4.508290E-1 5.452866E-1 7.805660E+1 1.918870E+1 3.773930E-1 5.084555E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 3.162E+16
315 011_315 36.807 4.470000E-1 5.140018E-1 7.793010E+1 1.790510E+1 3.738570E-1 4.789294E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 3.162E+16
315 012_315 36.807 4.427920E-1 4.809101E-1 7.777450E+1 1.656150E+1 3.698930E-1 4.477393E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 3.162E+16
315 013_315 36.807 4.381050E-1 4.462986E-1 7.759970E+1 1.517270E+1 3.654980E-1 4.151246E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 3.162E+16
315 014_315 36.807 4.329200E-1 4.106083E-1 7.740370E+1 1.375930E+1 3.606540E-1 3.815100E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 3.162E+16
315 015_315 36.807 4.272400E-1 3.744174E-1 7.718340E+1 1.234670E+1 3.553420E-1 3.474606E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 3.162E+16
315 016_315 36.807 4.211210E-1 3.383743E-1 7.692760E+1 1.096190E+1 3.495610E-1 3.135912E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 3.162E+16
315 017_315 36.807 4.144430E-1 3.031274E-1 7.665860E+1 9.630500E+0 3.433690E-1 2.804724E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 3.162E+16
315 018_315 36.807 4.073710E-1 2.692708E-1 7.634790E+1 8.374800E+0 3.367290E-1 2.487120E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 3.162E+16
315 019_315 36.807 3.999250E-1 2.373040E-1 7.599250E+1 7.212000E+0 3.297170E-1 2.187324E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 3.162E+16
315 020_315 36.807 3.919830E-1 2.076075E-1 7.561660E+1 6.153600E+0 3.223140E-1 1.909182E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 3.162E+16
315 021_315 36.807 3.836850E-1 1.804325E-1 7.519340E+1 5.205600E+0 3.145410E-1 1.654979E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 3.162E+16
315 022_315 36.807 3.750580E-1 1.559055E-1 7.471550E+1 4.368900E+0 3.064550E-1 1.425618E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 3.162E+16
315 023_315 36.807 3.661140E-1 1.340424E-1 7.417280E+1 3.640000E+0 2.980180E-1 1.221408E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 3.162E+16
315 024_315 36.807 3.568570E-1 1.147687E-1 7.355270E+1 3.012400E+0 2.892680E-1 1.041398E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 3.800E-4 3.162E+16
315 025_315 36.807 3.472810E-1 9.794314E-2 7.283830E+1 2.477500E+0 2.801460E-1 8.843605E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 3.800E-4 3.162E+16
