N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 303 1.800E-4 1.253417932E+00 1.278677349E+00
1.468000E+10 3.162E+16 303 1.800E-4 1.258802195E+00 1.278744586E+00
2.154000E+10 3.162E+16 303 1.800E-4 1.263252203E+00 1.278842766E+00
3.162000E+10 3.162E+16 303 1.800E-4 1.266975061E+00 1.278985864E+00
4.642000E+10 3.162E+16 303 1.800E-4 1.270097308E+00 1.279193829E+00
6.813000E+10 3.162E+16 303 1.800E-4 1.272718476E+00 1.279494759E+00
1.000000E+11 3.162E+16 303 1.800E-4 1.274947618E+00 1.279927520E+00
1.468000E+11 3.162E+16 303 1.800E-4 1.276916905E+00 1.280544447E+00
2.154000E+11 3.162E+16 303 1.800E-4 1.278779170E+00 1.281413409E+00
3.162000E+11 3.162E+16 303 1.800E-4 1.280698878E+00 1.282617772E+00
4.642000E+11 3.162E+16 303 1.800E-4 1.282841245E+00 1.284252261E+00
6.813000E+11 3.162E+16 303 1.800E-4 1.285359261E+00 1.286412717E+00
1.000000E+12 3.162E+16 303 1.800E-4 1.288377143E+00 1.289179264E+00
1.468000E+12 3.162E+16 303 1.800E-4 1.291971727E+00 1.292595943E+00
2.154000E+12 3.162E+16 303 1.800E-4 1.296158459E+00 1.296654530E+00
3.162000E+12 3.162E+16 303 1.800E-4 1.300891480E+00 1.301292655E+00
4.642000E+12 3.162E+16 303 1.800E-4 1.306082600E+00 1.306411089E+00
6.813000E+12 3.162E+16 303 1.800E-4 1.311631544E+00 1.311902480E+00
1.000000E+13 3.162E+16 303 1.800E-4 1.317450236E+00 1.317674358E+00
