N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 303 1.800E-4 1.207348018E+00 1.220550621E+00
1.468000E+10 3.162E+16 303 1.800E-4 1.211339272E+00 1.220758456E+00
2.154000E+10 3.162E+16 303 1.800E-4 1.214391107E+00 1.221056789E+00
3.162000E+10 3.162E+16 303 1.800E-4 1.216796286E+00 1.221481040E+00
4.642000E+10 3.162E+16 303 1.800E-4 1.218800259E+00 1.222076443E+00
6.813000E+10 3.162E+16 303 1.800E-4 1.220611400E+00 1.222897251E+00
1.000000E+11 3.162E+16 303 1.800E-4 1.222405912E+00 1.224002815E+00
1.468000E+11 3.162E+16 303 1.800E-4 1.224326930E+00 1.225449315E+00
2.154000E+11 3.162E+16 303 1.800E-4 1.226480040E+00 1.227278679E+00
3.162000E+11 3.162E+16 303 1.800E-4 1.228928782E+00 1.229508434E+00
4.642000E+11 3.162E+16 303 1.800E-4 1.231696167E+00 1.232128441E+00
6.813000E+11 3.162E+16 303 1.800E-4 1.234774684E+00 1.235107637E+00
1.000000E+12 3.162E+16 303 1.800E-4 1.238142315E+00 1.238407400E+00
1.468000E+12 3.162E+16 303 1.800E-4 1.241778295E+00 1.241995646E+00
2.154000E+12 3.162E+16 303 1.800E-4 1.245673651E+00 1.245855996E+00
3.162000E+12 3.162E+16 303 1.800E-4 1.249833721E+00 1.249989110E+00
4.642000E+12 3.162E+16 303 1.800E-4 1.254272869E+00 1.254406508E+00
6.813000E+12 3.162E+16 303 1.800E-4 1.259005538E+00 1.259120934E+00
1.000000E+13 3.162E+16 303 1.800E-4 1.264037359E+00 1.264136823E+00
