N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 315 2.400E-4 1.198908190E+00 1.204262240E+00
1.468000E+10 3.162E+15 315 2.400E-4 1.200598402E+00 1.204318220E+00
2.154000E+10 3.162E+15 315 2.400E-4 1.201827905E+00 1.204399799E+00
3.162000E+10 3.162E+15 315 2.400E-4 1.202746444E+00 1.204518313E+00
4.642000E+10 3.162E+15 315 2.400E-4 1.203471909E+00 1.204689654E+00
6.813000E+10 3.162E+15 315 2.400E-4 1.204099956E+00 1.204935743E+00
1.000000E+11 3.162E+15 315 2.400E-4 1.204712500E+00 1.205285936E+00
1.468000E+11 3.162E+15 315 2.400E-4 1.205384079E+00 1.205777847E+00
2.154000E+11 3.162E+15 315 2.400E-4 1.206185867E+00 1.206456832E+00
3.162000E+11 3.162E+15 315 2.400E-4 1.207185805E+00 1.207373026E+00
4.642000E+11 3.162E+15 315 2.400E-4 1.208444458E+00 1.208574663E+00
6.813000E+11 3.162E+15 315 2.400E-4 1.210007268E+00 1.210098800E+00
1.000000E+12 3.162E+15 315 2.400E-4 1.211896242E+00 1.211961600E+00
1.468000E+12 3.162E+15 315 2.400E-4 1.214105384E+00 1.214153100E+00
2.154000E+12 3.162E+15 315 2.400E-4 1.216603770E+00 1.216639595E+00
3.162000E+12 3.162E+15 315 2.400E-4 1.219346337E+00 1.219374135E+00
4.642000E+12 3.162E+15 315 2.400E-4 1.222288860E+00 1.222311163E+00
6.813000E+12 3.162E+15 315 2.400E-4 1.225401480E+00 1.225419912E+00
1.000000E+13 3.162E+15 315 2.400E-4 1.228675428E+00 1.228691025E+00
