T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
340 001_340 34.101 4.058870E-1 6.787632E-1 7.520310E+1 2.071850E+1 3.322360E-1 6.236089E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
340 002_340 34.101 4.055480E-1 6.755393E-1 7.518890E+1 2.059900E+1 3.319240E-1 6.205949E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
340 003_340 34.101 4.050630E-1 6.709294E-1 7.516850E+1 2.042840E+1 3.314750E-1 6.162900E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
340 004_340 34.101 4.043800E-1 6.644126E-1 7.513900E+1 2.018800E+1 3.308300E-1 6.102224E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
340 005_340 34.101 4.034320E-1 6.553457E-1 7.509720E+1 1.985470E+1 3.299510E-1 6.017480E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
340 006_340 34.101 4.021430E-1 6.430018E-1 7.503880E+1 1.940340E+1 3.287400E-1 5.902358E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
340 007_340 34.101 4.004360E-1 6.266719E-1 7.495920E+1 1.881040E+1 3.271390E-1 5.749985E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
340 008_340 34.101 3.981650E-1 6.058381E-1 7.486950E+1 1.806030E+1 3.250680E-1 5.555844E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
340 009_340 34.101 3.953650E-1 5.803838E-1 7.475290E+1 1.715300E+1 3.225100E-1 5.318615E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
340 010_340 34.101 3.920680E-1 5.507344E-1 7.460140E+1 1.610830E+1 3.194430E-1 5.042626E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
340 011_340 34.101 3.882190E-1 5.178052E-1 7.443100E+1 1.496220E+1 3.158890E-1 4.736553E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 1.800E-4 5.623E+16
340 012_340 34.101 3.838760E-1 4.827292E-1 7.423780E+1 1.375690E+1 3.119040E-1 4.410611E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 1.800E-4 5.623E+16
340 013_340 34.101 3.791230E-1 4.465203E-1 7.400970E+1 1.252880E+1 3.074900E-1 4.074544E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 1.800E-4 5.623E+16
340 014_340 34.101 3.738360E-1 4.098936E-1 7.376800E+1 1.130370E+1 3.026660E-1 3.734703E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 1.800E-4 5.623E+16
340 015_340 34.101 3.681080E-1 3.733260E-1 7.348720E+1 1.009890E+1 2.973730E-1 3.396045E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 1.800E-4 5.623E+16
340 016_340 34.101 3.618690E-1 3.372298E-1 7.317410E+1 8.929700E+0 2.916500E-1 3.061772E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 1.800E-4 5.623E+16
340 017_340 34.101 3.550780E-1 3.020645E-1 7.283370E+1 7.811900E+0 2.854390E-1 2.736790E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 1.800E-4 5.623E+16
340 018_340 34.101 3.478320E-1 2.683271E-1 7.244540E+1 6.761500E+0 2.787990E-1 2.425238E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 1.800E-4 5.623E+16
340 019_340 34.101 3.401400E-1 2.364823E-1 7.201010E+1 5.792300E+0 2.717290E-1 2.131645E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 1.800E-4 5.623E+16
340 020_340 34.101 3.319270E-1 2.069007E-1 7.154790E+1 4.913600E+0 2.642480E-1 1.859473E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 1.800E-4 5.623E+16
340 021_340 34.101 3.233180E-1 1.798316E-1 7.103720E+1 4.130300E+0 2.564160E-1 1.610784E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 1.800E-4 5.623E+16
340 022_340 34.101 3.143470E-1 1.554008E-1 7.047520E+1 3.442700E+0 2.482710E-1 1.386667E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 1.800E-4 5.623E+16
340 023_340 34.101 3.050450E-1 1.336238E-1 6.985840E+1 2.847500E+0 2.398140E-1 1.187385E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 1.800E-4 5.623E+16
340 024_340 34.101 2.954410E-1 1.144267E-1 6.918240E+1 2.338800E+0 2.311230E-1 1.011932E-1 1.000000E+0 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 1.800E-4 5.623E+16
340 025_340 34.101 2.855610E-1 9.766851E-2 6.844090E+1 1.908800E+0 2.221780E-1 8.591492E-2 1.000000E+0 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 1.800E-4 5.623E+16
