N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+16 303 2.400E-4 1.250667422E+00 1.273967856E+00
1.468000E+10 3.162E+16 303 2.400E-4 1.256143812E+00 1.274077465E+00
2.154000E+10 3.162E+16 303 2.400E-4 1.260545248E+00 1.274236894E+00
3.162000E+10 3.162E+16 303 2.400E-4 1.264134922E+00 1.274467937E+00
4.642000E+10 3.162E+16 303 2.400E-4 1.267102406E+00 1.274800936E+00
6.813000E+10 3.162E+16 303 2.400E-4 1.269607825E+00 1.275277165E+00
1.000000E+11 3.162E+16 303 2.400E-4 1.271809860E+00 1.275950944E+00
1.468000E+11 3.162E+16 303 2.400E-4 1.273874891E+00 1.276890490E+00
2.154000E+11 3.162E+16 303 2.400E-4 1.275973234E+00 1.278176013E+00
3.162000E+11 3.162E+16 303 2.400E-4 1.278268878E+00 1.279893458E+00
4.642000E+11 3.162E+16 303 2.400E-4 1.280905808E+00 1.282122995E+00
6.813000E+11 3.162E+16 303 2.400E-4 1.283992752E+00 1.284923534E+00
1.000000E+12 3.162E+16 303 2.400E-4 1.287589655E+00 1.288317604E+00
1.468000E+12 3.162E+16 303 2.400E-4 1.291701779E+00 1.292283340E+00
2.154000E+12 3.162E+16 303 2.400E-4 1.296287270E+00 1.296760032E+00
3.162000E+12 3.162E+16 303 2.400E-4 1.301277965E+00 1.301667000E+00
4.642000E+12 3.162E+16 303 2.400E-4 1.306603476E+00 1.306925904E+00
6.813000E+12 3.162E+16 303 2.400E-4 1.312205135E+00 1.312473146E+00
1.000000E+13 3.162E+16 303 2.400E-4 1.318035618E+00 1.318258340E+00
