N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+16 303 2.400E-4 1.202312017E+00 1.215341215E+00
1.468000E+10 3.162E+16 303 2.400E-4 1.206549355E+00 1.215732387E+00
2.154000E+10 3.162E+16 303 2.400E-4 1.209862960E+00 1.216283764E+00
3.162000E+10 3.162E+16 303 2.400E-4 1.212586923E+00 1.217048124E+00
4.642000E+10 3.162E+16 303 2.400E-4 1.214997558E+00 1.218084497E+00
6.813000E+10 3.162E+16 303 2.400E-4 1.217316196E+00 1.219450030E+00
1.000000E+11 3.162E+16 303 2.400E-4 1.219707521E+00 1.221187638E+00
1.468000E+11 3.162E+16 303 2.400E-4 1.222275870E+00 1.223312586E+00
2.154000E+11 3.162E+16 303 2.400E-4 1.225066692E+00 1.225805765E+00
3.162000E+11 3.162E+16 303 2.400E-4 1.228079097E+00 1.228619824E+00
4.642000E+11 3.162E+16 303 2.400E-4 1.231288530E+00 1.231697116E+00
6.813000E+11 3.162E+16 303 2.400E-4 1.234670728E+00 1.234990277E+00
1.000000E+12 3.162E+16 303 2.400E-4 1.238217612E+00 1.238475620E+00
1.468000E+12 3.162E+16 303 2.400E-4 1.241941741E+00 1.242155583E+00
2.154000E+12 3.162E+16 303 2.400E-4 1.245871241E+00 1.246051920E+00
3.162000E+12 3.162E+16 303 2.400E-4 1.250039958E+00 1.250194564E+00
4.642000E+12 3.162E+16 303 2.400E-4 1.254478182E+00 1.254611423E+00
6.813000E+12 3.162E+16 303 2.400E-4 1.259212624E+00 1.259327659E+00
1.000000E+13 3.162E+16 303 2.400E-4 1.264260042E+00 1.264359752E+00
