fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_330 001_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.086465536E-14 1.000000000E+20 1.245347550E+00 5.242604729E-15 3.753761851E-04 
001_330_SRH 001_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.046126561E-14 1.000000000E+20 1.311675771E+00 4.614536312E-15 2.917161036E-03 
002_330 002_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.557873658E-14 1.000000000E+20 1.262613886E+00 7.372357965E-15 5.714950448E-04 
002_330_SRH 002_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.529547526E-14 1.000000000E+20 1.311769713E+00 6.772644418E-15 2.928804479E-03 
003_330 003_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 7.242406733E-14 1.000000000E+20 1.276008142E+00 1.051428647E-14 8.176668769E-04 
003_330_SRH 003_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 2.232381890E-14 1.000000000E+20 1.311906313E+00 9.939673796E-15 2.945844868E-03 
004_330 004_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 8.232895753E-14 1.000000000E+20 1.286179259E+00 1.513790877E-14 1.106901661E-03 
004_330_SRH 004_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 3.249805968E-14 1.000000000E+20 1.312104061E+00 1.458689225E-14 2.970747931E-03 
005_330 005_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.657769279E-14 1.000000000E+20 1.293837922E+00 2.193295479E-14 1.426035814E-03 
005_330_SRH 005_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 4.713526755E-14 1.000000000E+20 1.312388614E+00 2.140528331E-14 3.007069050E-03 
006_330 006_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.168999288E-13 1.000000000E+20 1.299630251E+00 3.191119691E-14 1.759321960E-03 
006_330_SRH 006_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 6.800880357E-14 1.000000000E+20 1.312794536E+00 3.140760938E-14 3.059893232E-03 
007_330 007_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.455347619E-13 1.000000000E+20 1.304096841E+00 4.655539085E-14 2.094340882E-03 
007_330_SRH 007_330_srh.dat 330 35.134 1.000000000E+00 0.000000000E+00 9.741261480E-14 1.000000000E+20 1.313366612E+00 4.607764554E-14 3.136403730E-03 
008_330 008_330.dat 330 35.134 1.000000000E+00 0.000000000E+00 1.852174544E-13 1.000000000E+20 1.307676892E+00 6.803726305E-14 2.427474447E-03 
