N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 330 1.900E-4 1.030657975E+00 1.033691354E+00
1.468000E+10 1.000E+15 330 1.900E-4 1.031468088E+00 1.033595707E+00
2.154000E+10 1.000E+15 330 1.900E-4 1.031979380E+00 1.033456584E+00
3.162000E+10 1.000E+15 330 1.900E-4 1.032237557E+00 1.033255078E+00
4.642000E+10 1.000E+15 330 1.900E-4 1.032268698E+00 1.032965013E+00
6.813000E+10 1.000E+15 330 1.900E-4 1.032077535E+00 1.032551227E+00
1.000000E+11 1.000E+15 330 1.900E-4 1.031648361E+00 1.031968676E+00
1.468000E+11 1.000E+15 330 1.900E-4 1.030948953E+00 1.031164101E+00
2.154000E+11 1.000E+15 330 1.900E-4 1.029940010E+00 1.030083378E+00
3.162000E+11 1.000E+15 330 1.900E-4 1.028594390E+00 1.028689042E+00
4.642000E+11 1.000E+15 330 1.900E-4 1.026930137E+00 1.026992006E+00
6.813000E+11 1.000E+15 330 1.900E-4 1.025054821E+00 1.025094934E+00
1.000000E+12 1.000E+15 330 1.900E-4 1.023202437E+00 1.023228429E+00
1.468000E+12 1.000E+15 330 1.900E-4 1.021722777E+00 1.021739893E+00
2.154000E+12 1.000E+15 330 1.900E-4 1.020987783E+00 1.020999535E+00
3.162000E+12 1.000E+15 330 1.900E-4 1.021244956E+00 1.021253574E+00
4.642000E+12 1.000E+15 330 1.900E-4 1.022532095E+00 1.022538897E+00
6.813000E+12 1.000E+15 330 1.900E-4 1.024735864E+00 1.024741568E+00
1.000000E+13 1.000E+15 330 1.900E-4 1.027726991E+00 1.027731972E+00
