fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.439057512E-16 1.000000000E+20 1.240579756E+00 1.267163267E-16 8.904866984E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.359216537E-17 1.000000000E+20 1.258949711E+00 1.270359180E-16 1.909778776E-02 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.683274968E-16 1.000000000E+20 1.244464595E+00 1.857508477E-16 1.076176380E-02 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.837286983E-17 1.000000000E+20 1.259027141E+00 1.864721263E-16 1.914633454E-02 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.039513222E-16 1.000000000E+20 1.247868702E+00 2.725992963E-16 1.255028618E-02 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.144178577E-16 1.000000000E+20 1.259140143E+00 2.737227130E-16 1.921732983E-02 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.556580083E-16 1.000000000E+20 1.250781431E+00 4.003055452E-16 1.417871500E-02 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.666310342E-16 1.000000000E+20 1.259304847E+00 4.018109805E-16 1.932097607E-02 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.302102797E-16 1.000000000E+20 1.253227446E+00 5.880093317E-16 1.560398873E-02 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.418157535E-16 1.000000000E+20 1.259544289E+00 5.898661260E-16 1.947191604E-02 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.367382119E-16 1.000000000E+20 1.255281062E+00 8.638154105E-16 1.683511744E-02 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.491625262E-16 1.000000000E+20 1.259890967E+00 8.659953057E-16 1.969094060E-02 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.870960266E-16 1.000000000E+20 1.257058839E+00 1.269027928E-15 1.792298929E-02 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.006056078E-16 1.000000000E+20 1.260389927E+00 1.271517345E-15 2.000712105E-02 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.957935626E-16 1.000000000E+20 1.258704831E+00 1.864405081E-15 1.894639207E-02 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.107503892E-16 1.000000000E+20 1.261102000E+00 1.867215382E-15 2.046019171E-02 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.079051095E-15 1.000000000E+20 1.260378199E+00 2.739418061E-15 2.000095084E-02 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.959171624E-16 1.000000000E+20 1.262106261E+00 2.742594442E-15 2.110268324E-02 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.452524023E-15 1.000000000E+20 1.262244910E+00 4.025999525E-15 2.119215341E-02 
