N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 320 2.400E-4 1.249886794E+00 1.301225514E+00
1.468000E+10 5.623E+16 320 2.400E-4 1.263306476E+00 1.301350796E+00
2.154000E+10 5.623E+16 320 2.400E-4 1.273585195E+00 1.301532383E+00
3.162000E+10 5.623E+16 320 2.400E-4 1.281407471E+00 1.301794099E+00
4.642000E+10 5.623E+16 320 2.400E-4 1.287396729E+00 1.302168355E+00
6.813000E+10 5.623E+16 320 2.400E-4 1.292068473E+00 1.302697665E+00
1.000000E+11 5.623E+16 320 2.400E-4 1.295836370E+00 1.303435127E+00
1.468000E+11 5.623E+16 320 2.400E-4 1.299035652E+00 1.304442467E+00
2.154000E+11 5.623E+16 320 2.400E-4 1.301941517E+00 1.305784374E+00
3.162000E+11 5.623E+16 320 2.400E-4 1.304775972E+00 1.307518977E+00
4.642000E+11 5.623E+16 320 2.400E-4 1.307706582E+00 1.309686472E+00
6.813000E+11 5.623E+16 320 2.400E-4 1.310844875E+00 1.312300518E+00
1.000000E+12 5.623E+16 320 2.400E-4 1.314250310E+00 1.315346830E+00
1.468000E+12 5.623E+16 320 2.400E-4 1.317941496E+00 1.318790029E+00
2.154000E+12 5.623E+16 320 2.400E-4 1.321912257E+00 1.322585856E+00
3.162000E+12 5.623E+16 320 2.400E-4 1.326148126E+00 1.326694248E+00
4.642000E+12 5.623E+16 320 2.400E-4 1.330638057E+00 1.331087684E+00
6.813000E+12 5.623E+16 320 2.400E-4 1.335377361E+00 1.335751209E+00
1.000000E+13 5.623E+16 320 2.400E-4 1.340363062E+00 1.340675527E+00
