fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.212910980E-14 1.000000000E+20 1.199458360E+00 1.096755706E-15 7.436298440E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.947197904E-15 1.000000000E+20 1.226440263E+00 9.988294417E-16 1.647136023E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.309563615E-14 1.000000000E+20 1.219863171E+00 3.222933394E-15 1.320926929E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.724451284E-14 1.000000000E+20 1.229099612E+00 3.134646178E-15 1.806157305E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.896940857E-14 1.000000000E+20 1.232370052E+00 9.824474344E-15 2.023898005E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.383402690E-14 1.000000000E+20 1.235278826E+00 9.750727646E-15 2.268177608E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.578628355E-14 1.000000000E+20 1.244369391E+00 3.020241654E-14 3.290235200E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.162549689E-14 1.000000000E+20 1.245293770E+00 3.014815881E-14 3.435245145E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.702333510E-13 1.000000000E+20 1.256068215E+00 9.376118773E-14 5.669223984E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.668305331E-13 1.000000000E+20 1.256427282E+00 9.372677954E-14 5.772968193E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.947813256E-13 1.000000000E+20 1.267348719E+00 2.943336373E-13 9.529206787E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.917953982E-13 1.000000000E+20 1.267535017E+00 2.943257673E-13 9.608236192E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.055624686E-13 1.000000000E+20 1.279766860E+00 9.321948772E-13 1.522188366E-02 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 5.028091061E-13 1.000000000E+20 1.279882879E+00 9.322531010E-13 1.528136765E-02 
