N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 340 1.800E-4 1.215752606E+00 1.340770658E+00
1.468000E+10 1.000E+17 340 1.800E-4 1.244120877E+00 1.340874291E+00
2.154000E+10 1.000E+17 340 1.800E-4 1.268173992E+00 1.341024986E+00
3.162000E+10 1.000E+17 340 1.800E-4 1.287579456E+00 1.341243116E+00
4.642000E+10 1.000E+17 340 1.800E-4 1.302694027E+00 1.341556975E+00
6.813000E+10 1.000E+17 340 1.800E-4 1.314233826E+00 1.342004607E+00
1.000000E+11 1.000E+17 340 1.800E-4 1.323008545E+00 1.342635213E+00
1.468000E+11 1.000E+17 340 1.800E-4 1.329770745E+00 1.343508794E+00
2.154000E+11 1.000E+17 340 1.800E-4 1.335156233E+00 1.344691974E+00
3.162000E+11 1.000E+17 340 1.800E-4 1.339673393E+00 1.346248859E+00
4.642000E+11 1.000E+17 340 1.800E-4 1.343707609E+00 1.348226450E+00
6.813000E+11 1.000E+17 340 1.800E-4 1.347527912E+00 1.350638915E+00
1.000000E+12 1.000E+17 340 1.800E-4 1.351297542E+00 1.353458945E+00
1.468000E+12 1.000E+17 340 1.800E-4 1.355094771E+00 1.356623475E+00
2.154000E+12 1.000E+17 340 1.800E-4 1.358944050E+00 1.360053686E+00
3.162000E+12 1.000E+17 340 1.800E-4 1.362848716E+00 1.363679493E+00
4.642000E+12 1.000E+17 340 1.800E-4 1.366814884E+00 1.367456731E+00
6.813000E+12 1.000E+17 340 1.800E-4 1.370861618E+00 1.371371505E+00
1.000000E+13 1.000E+17 340 1.800E-4 1.375019182E+00 1.375433275E+00
