N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 3.162E+16 290 1.800E-4 1.205105831E+00 1.213133470E+00
2.471000E+10 3.162E+16 290 1.800E-4 1.208949112E+00 1.213675708E+00
4.696000E+10 3.162E+16 290 1.800E-4 1.211918762E+00 1.214650095E+00
8.927000E+10 3.162E+16 290 1.800E-4 1.214746818E+00 1.216331279E+00
1.697000E+11 3.162E+16 290 1.800E-4 1.218108806E+00 1.219059112E+00
3.225000E+11 3.162E+16 290 1.800E-4 1.222533108E+00 1.223139866E+00
6.130000E+11 3.162E+16 290 1.800E-4 1.228287728E+00 1.228705820E+00
1.165000E+12 3.162E+16 290 1.800E-4 1.235347275E+00 1.235654094E+00
2.214000E+12 3.162E+16 290 1.800E-4 1.243526629E+00 1.243759632E+00
4.209000E+12 3.162E+16 290 1.800E-4 1.252659726E+00 1.252838284E+00
8.000000E+12 3.162E+16 290 1.800E-4 1.262618989E+00 1.262754939E+00
