fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.510981563E-14 1.000000000E+20 1.180622859E+00 5.901567234E-15 3.187917472E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.184397011E-14 1.000000000E+20 1.182839184E+00 5.841726269E-15 3.646093402E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.090503544E-14 1.000000000E+20 1.184988599E+00 1.845567746E-14 3.385098768E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 6.766874737E-14 1.000000000E+20 1.185697666E+00 1.839746214E-14 3.541850691E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.011808890E-13 1.000000000E+20 1.187032524E+00 2.699222777E-14 3.375000697E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 9.796408099E-14 1.000000000E+20 1.187517436E+00 2.693493070E-14 3.482701725E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.043187271E-13 1.000000000E+20 1.193088110E+00 5.763039390E-14 3.290414760E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.011674649E-13 1.000000000E+20 1.193316489E+00 5.757586347E-14 3.340885554E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.411579105E-13 1.000000000E+20 1.208371779E+00 1.787032800E-13 3.464736107E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.382091538E-13 1.000000000E+20 1.208450371E+00 1.786555321E-13 3.482987053E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.211451404E-13 1.000000000E+20 1.214503092E+00 2.603736913E-13 3.834445820E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.182954420E-13 1.000000000E+20 1.214560095E+00 2.603287424E-13 3.848815298E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.487689395E-12 1.000000000E+20 1.230970496E+00 8.075893498E-13 6.345416334E-04 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.485166759E-12 1.000000000E+20 1.230995362E+00 8.075537837E-13 6.355117547E-04 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.214074140E-12 1.000000000E+20 1.239531856E+00 1.725466603E-12 9.219967041E-04 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.211718639E-12 1.000000000E+20 1.239547830E+00 1.725438946E-12 9.228397157E-04 
