fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.343655700E-16 1.000000000E+20 1.206025855E+00 1.905683370E-16 4.463859815E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.223516306E-16 1.000000000E+20 1.214591207E+00 1.873538468E-16 7.095160564E-03 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.187764104E-15 1.000000000E+20 1.212064412E+00 5.948891156E-16 6.187716496E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 9.801349631E-16 1.000000000E+20 1.215226410E+00 5.919449841E-16 7.344748280E-03 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.967538626E-15 1.000000000E+20 1.215923703E+00 1.870226630E-15 7.629523460E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.771154325E-15 1.000000000E+20 1.217045845E+00 1.867670966E-15 8.097209402E-03 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.865054178E-15 1.000000000E+20 1.221090096E+00 5.884111817E-15 9.956696735E-03 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 6.690847030E-15 1.000000000E+20 1.221522634E+00 5.882364273E-15 1.017063649E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.325439015E-14 1.000000000E+20 1.229854970E+00 1.855070561E-14 1.471285069E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.310678018E-14 1.000000000E+20 1.230064345E+00 1.855069977E-14 1.483688568E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.268193957E-14 1.000000000E+20 1.242401535E+00 5.886064731E-14 2.258826972E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.255288615E-14 1.000000000E+20 1.242527047E+00 5.886464037E-14 2.267112245E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.715458509E-14 1.000000000E+20 1.257951627E+00 1.882074733E-13 3.315546822E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 3.703644073E-14 1.000000000E+20 1.258030953E+00 1.882206983E-13 3.321064789E-02 
