fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.302168174E-14 1.000000000E+20 1.230973995E+00 4.020549769E-15 1.124479020E-03 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.401095577E-14 1.000000000E+20 1.243821549E+00 3.889052421E-15 1.899689947E-03 
002_320 002_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.946741778E-14 1.000000000E+20 1.235033302E+00 5.836752395E-15 1.306713970E-03 
002_320_SRH 002_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.047674154E-14 1.000000000E+20 1.244024588E+00 5.706937970E-15 1.911207056E-03 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.882883331E-14 1.000000000E+20 1.238067379E+00 8.501907700E-15 1.469316504E-03 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.986739703E-14 1.000000000E+20 1.244317507E+00 8.373649389E-15 1.928057949E-03 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.236015661E-14 1.000000000E+20 1.240415990E+00 1.241122281E-14 1.611567932E-03 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.344091141E-14 1.000000000E+20 1.244736851E+00 1.228454326E-14 1.952670020E-03 
005_320 005_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.178558061E-14 1.000000000E+20 1.242356367E+00 1.814304896E-14 1.738175845E-03 
005_320_SRH 005_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.292661435E-14 1.000000000E+20 1.245330573E+00 1.801813379E-14 1.988530019E-03 
006_320 006_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.940423008E-14 1.000000000E+20 1.244117633E+00 2.654286836E-14 1.857823346E-03 
006_320_SRH 006_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 9.063032697E-14 1.000000000E+20 1.246158303E+00 2.642008779E-14 2.040577892E-03 
007_320 007_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.381478920E-13 1.000000000E+20 1.245890780E+00 3.884529825E-14 1.981992109E-03 
007_320_SRH 007_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.294920061E-13 1.000000000E+20 1.247287993E+00 3.872522465E-14 2.115682840E-03 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.915172481E-13 1.000000000E+20 1.247830705E+00 5.685137992E-14 2.124395140E-03 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.830213044E-13 1.000000000E+20 1.248786633E+00 5.673479752E-14 2.223140823E-03 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.633034981E-13 1.000000000E+20 1.250049137E+00 8.318701433E-14 2.300871740E-03 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.550175367E-13 1.000000000E+20 1.250703883E+00 8.307490434E-14 2.375053248E-03 
010_320 010_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.570458233E-13 1.000000000E+20 1.252601563E+00 1.216819880E-13 2.529393760E-03 
010_320_SRH 010_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.490242792E-13 1.000000000E+20 1.253051727E+00 1.215754802E-13 2.586456008E-03 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.753442772E-13 1.000000000E+20 1.255478934E+00 1.779301915E-13 2.829913931E-03 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.676386686E-13 1.000000000E+20 1.255790852E+00 1.778304847E-13 2.875100055E-03 
012_320 012_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.194235509E-13 1.000000000E+20 1.258617646E+00 2.601227156E-13 3.223968868E-03 
012_320_SRH 012_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.120724373E-13 1.000000000E+20 1.258836597E+00 2.600310070E-13 3.260919240E-03 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.894903939E-13 1.000000000E+20 1.261930106E+00 3.802883597E-13 3.733860529E-03 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.825098063E-13 1.000000000E+20 1.262086762E+00 3.802058087E-13 3.765067356E-03 
