fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_325 001_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.953148207E-14 1.000000000E+20 1.207211629E+00 7.266500750E-15 1.300550631E-03 
001_325_SRH 001_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.330838636E-14 1.000000000E+20 1.217857148E+00 7.006371738E-15 1.963455409E-03 
002_325 002_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.202949955E-13 1.000000000E+20 1.214569497E+00 2.239430400E-14 1.714811695E-03 
002_325_SRH 002_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 1.041569722E-13 1.000000000E+20 1.218128498E+00 2.213951423E-14 1.986659764E-03 
003_325 003_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.341397386E-13 1.000000000E+20 1.217794977E+00 7.010294770E-14 1.959986526E-03 
003_325_SRH 003_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 3.182581717E-13 1.000000000E+20 1.218946358E+00 6.985400140E-14 2.059061044E-03 
004_325 004_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.268854632E-13 1.000000000E+20 1.220827669E+00 2.197877590E-13 2.241628736E-03 
004_325_SRH 004_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 9.116918631E-13 1.000000000E+20 1.221197884E+00 2.195515227E-13 2.279046315E-03 
005_325 005_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.274548421E-12 1.000000000E+20 1.226098577E+00 6.855780343E-13 2.884928212E-03 
005_325_SRH 005_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 2.260761553E-12 1.000000000E+20 1.226221340E+00 6.853685721E-13 2.902118490E-03 
006_325 006_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.598362086E-12 1.000000000E+20 1.234155323E+00 2.130993651E-12 4.401054292E-03 
006_325_SRH 006_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 4.586310868E-12 1.000000000E+20 1.234201862E+00 2.130824518E-12 4.411772914E-03 
007_325 007_325.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.192032436E-12 1.000000000E+20 1.243488899E+00 6.657657046E-12 7.265942287E-03 
007_325_SRH 007_325_srh.dat 325 35.674 1.000000000E+00 0.000000000E+00 8.181123115E-12 1.000000000E+20 1.243511915E+00 6.657541674E-12 7.274171274E-03 
