fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_295 001_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 5.697252866E-16 1.000000000E+20 1.206461614E+00 1.260745241E-16 2.767285066E-03 
001_295_SRH 001_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.958658143E-16 1.000000000E+20 1.219826378E+00 1.218202077E-16 5.224737703E-03 
002_295 002_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.093951240E-15 1.000000000E+20 1.216989587E+00 3.874709824E-16 4.509054965E-03 
002_295_SRH 002_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 8.378872892E-16 1.000000000E+20 1.221892669E+00 3.838116505E-16 5.784720724E-03 
003_295 003_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.254447498E-15 1.000000000E+20 1.224855749E+00 1.207988215E-15 6.697043303E-03 
003_295_SRH 003_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 2.033564089E-15 1.000000000E+20 1.226648423E+00 1.205266396E-15 7.340294256E-03 
004_295 004_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.213513853E-15 1.000000000E+20 1.234220951E+00 3.786668153E-15 1.054032110E-02 
004_295_SRH 004_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 4.035019216E-15 1.000000000E+20 1.234997864E+00 3.785498806E-15 1.092062764E-02 
005_295 005_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.237643635E-15 1.000000000E+20 1.246101806E+00 1.196242894E-14 1.693342462E-02 
005_295_SRH 005_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 7.089349928E-15 1.000000000E+20 1.246531552E+00 1.196404962E-14 1.718831352E-02 
006_295 006_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.210475127E-14 1.000000000E+20 1.260644778E+00 3.811382540E-14 2.595035958E-02 
006_295_SRH 006_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.197385731E-14 1.000000000E+20 1.260911367E+00 3.812147243E-14 2.612278899E-02 
007_295 007_295.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.976741930E-14 1.000000000E+20 1.277998787E+00 1.223995695E-13 3.739343334E-02 
007_295_SRH 007_295_srh.dat 295 39.302 1.000000000E+00 0.000000000E+00 1.964821759E-14 1.000000000E+20 1.278164221E+00 1.224204615E-13 3.750467505E-02 
