N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe Jsc_FeB Eta_FeB Voc_FeB FF_FeB Jsc_e Eta_e Voc_e FF_e
1.000000E+10 1.000E+15 295 2.800E-4 3.739343E-1 2.974730E+1 4.979100E-1 7.988610E+1 3.749138E-1 2.999100E+1 4.972330E-1 8.043940E+1 2.6126005E-01 8.1257711E-01 -1.3615347E-01 6.8784700E-01
1.468000E+10 1.000E+15 295 2.800E-4 3.730637E-1 2.952380E+1 4.968310E-1 7.964340E+1 3.744935E-1 2.986690E+1 4.959720E-1 8.040030E+1 3.8179568E-01 1.1487633E+00 -1.7319526E-01 9.4141440E-01
2.154000E+10 1.000E+15 295 2.800E-4 3.718026E-1 2.921820E+1 4.952460E-1 7.933940E+1 3.738806E-1 2.969340E+1 4.942470E-1 8.034370E+1 5.5579241E-01 1.6003556E+00 -2.0212566E-01 1.2500047E+00
3.162000E+10 1.000E+15 295 2.800E-4 3.699864E-1 2.881090E+1 4.929200E-1 7.898840E+1 3.729898E-1 2.945520E+1 4.919430E-1 8.026360E+1 8.0522309E-01 2.1873897E+00 -1.9860024E-01 1.5887650E+00
4.642000E+10 1.000E+15 295 2.800E-4 3.673934E-1 2.828100E+1 4.894930E-1 7.862950E+1 3.717007E-1 2.913470E+1 4.888780E-1 8.016520E+1 1.1588087E+00 2.9301829E+00 -1.2579826E-01 1.9156691E+00
6.813000E+10 1.000E+15 295 2.800E-4 3.637359E-1 2.761250E+1 4.844570E-1 7.834920E+1 3.698471E-1 2.871390E+1 4.849270E-1 8.005040E+1 1.6523585E+00 3.8357729E+00 9.6921805E-02 2.1251611E+00
1.000000E+11 1.000E+15 295 2.800E-4 3.586641E-1 2.679070E+1 4.776470E-1 7.819130E+1 3.672064E-1 2.817530E+1 4.802180E-1 7.988930E+1 2.3262939E+00 4.9142334E+00 5.3538185E-01 2.1254411E+00
1.468000E+11 1.000E+15 295 2.800E-4 3.517938E-1 2.580770E+1 4.692170E-1 7.817300E+1 3.634926E-1 2.750300E+1 4.745150E-1 7.972650E+1 3.2184424E+00 6.1640548E+00 1.1165084E+00 1.9485366E+00
2.154000E+11 1.000E+15 295 2.800E-4 3.427716E-1 2.466060E+1 4.599360E-1 7.821160E+1 3.583626E-1 2.668390E+1 4.681750E-1 7.952210E+1 4.3506214E+00 7.5824748E+00 1.7598120E+00 1.6479696E+00
3.162000E+11 1.000E+15 295 2.800E-4 3.313823E-1 2.335900E+1 4.506100E-1 7.821570E+1 3.514469E-1 2.570910E+1 4.612650E-1 7.929510E+1 5.7091413E+00 9.1411212E+00 2.3099520E+00 1.3612443E+00
