N_Fe N_B T d n_Fe n_Fe_SRH
1.100000E+11 8.000E+16 312 2.200E-4 1.301513777E+00 1.311487839E+00
1.302000E+11 8.000E+16 312 2.200E-4 1.303094281E+00 1.311900043E+00
1.540000E+11 8.000E+16 312 2.200E-4 1.304609586E+00 1.312374490E+00
1.822000E+11 8.000E+16 312 2.200E-4 1.306077208E+00 1.312918394E+00
2.156000E+11 8.000E+16 312 2.200E-4 1.307514419E+00 1.313539148E+00
2.551000E+11 8.000E+16 312 2.200E-4 1.308938184E+00 1.314244152E+00
3.018000E+11 8.000E+16 312 2.200E-4 1.310364989E+00 1.315040597E+00
3.571000E+11 8.000E+16 312 2.200E-4 1.311810534E+00 1.315935203E+00
4.226000E+11 8.000E+16 312 2.200E-4 1.313289414E+00 1.316933960E+00
5.000000E+11 8.000E+16 312 2.200E-4 1.314814762E+00 1.318041824E+00
